iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Montserrat,2020,12,12,14463.153173637857,736516.4409135709,6.71929145561206E7,1.4463153173637856E7,GMIE-100
,Guadeloupe,2020,12,12,823607.9982793708,1.848952229476768E8,1.6703398131996264E10,8.236079982793717E8,GMIE-100
,Dominica,2020,12,12,319479.79898773273,7.79485344697982E7,9.46351142877239E9,3.1947979898773295E8,GMIE-100
,Trinidad & Tobago,2020,12,12,249208.58784001268,7.950455958540058E7,7.532124355240032E9,2.4920858784001273E8,GMIE-100
,Grenada,2020,12,12,104114.28046348853,7.317371347151251E7,7.149868214545907E9,1.0411428046348841E8,GMIE-100
,Martinique,2020,12,12,295420.1907172451,8.281962337208317E7,8.315591510416392E9,2.9542019071724516E8,GMIE-100
,Saint Lucia,2020,12,12,249847.44057772064,3.9990654336449504E7,4.2841317568553247E9,2.4984744057772076E8,GMIE-100
,St Vincent & the Grenadines,2020,12,12,135211.17516106425,8074733.512525784,6.349599008543868E8,1.352111751610642E8,GMIE-100
,Barbados,2020,12,12,570044.221563856,1.3304127962769198E8,9.146026378128155E9,5.700442215638555E8,GMIE-100
,Curacao,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Aruba,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dominican Republic,2020,12,12,1.4099006421487857E7,2.755009814524537E9,2.6117098850957065E11,1.4099006421487856E10,GMIE-100
,Haiti,2020,12,12,7064942.836351404,6.057732520980175E8,5.6667678760153984E10,7.064942836351402E9,GMIE-100
,Jamaica,2020,12,12,4780592.529015195,4.0057924990569985E8,3.765349433202085E10,4.780592529015192E9,GMIE-100
,Navassa I,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2020,12,12,65117.54563603115,3240754.404354689,1.5358150101746982E8,6.511754563603113E7,GMIE-100
,Cayman Is,2020,12,12,222701.76119098987,1.2729013353149593E7,8.572218821092391E8,2.2270176119098997E8,GMIE-100
,Antarctica,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2020,12,12,0.0,0.0,0.0,0.0,GMIE-100
