iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Mongolia,2023,12,12,1631152.2923555265,9.916286661895934E8,1.864702754058452E10,1.6311522923555264E9,GMIE-100
,Russia,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2023,12,12,7.281180792149138E7,9.873983185520094E9,3.2804204271791046E11,7.281180792149136E10,GMIE-100
,Maldives,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Bhutan,2023,12,12,834293.7431305398,7.97864293037233E7,3.641353526171547E9,8.342937431305417E8,GMIE-100
,Aksai Chin,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Afghanistan,2023,12,12,7.267321679713529E8,3.0651249446591892E10,8.941589370126743E11,7.267321679713518E11,GMIE-100
,Pakistan,2023,12,12,7.167493528213571E9,1.8793250876495657E11,1.2104324243876041E13,7.167493528213553E12,GMIE-100
,Siachen-Saltoro Area,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Demchok Area,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,IN-CH Small Disputed Areas,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nepal,2023,12,12,3.869822913720677E8,1.8724295813174805E10,1.505011053582347E12,3.8698229137206744E11,GMIE-100
,Kalapani Area,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dramana-Shakatoe Area,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sri Lanka,2023,12,12,9.676731285867205E7,1.488258585705812E10,1.2559653940104866E12,9.676731285867178E10,GMIE-100
,India,2023,12,12,3.3043390232990864E10,9.121959054242982E11,6.765744894253855E13,3.3043390232990887E13,GMIE-100
,Bangladesh,2023,12,12,8.638233448480536E8,5.0296131720970116E10,4.44543599956419E12,8.638233448480537E11,GMIE-100
,Pitcairn Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Palau,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nauru,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tuvalu,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tokelau,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,US Minor Pacific Is. Refuges,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cook Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,American Samoa,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tonga,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Niue,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Samoa,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wallis & Futuna,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Polynesia,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Hawaii),2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Northern Mariana Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Marshall Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wake I,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Kiribati,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Fed States of Micronesia,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guam,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Papua New Guinea,2023,12,12,1127363.076466626,3.843248770003304E8,3.9361970438909744E10,1.1273630764666271E9,GMIE-100
,Solomon Is,2023,12,12,7013.119698070599,7.824227173055305E7,9.479646559195505E9,7013119.698070598,GMIE-100
,New Caledonia,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Norfolk I,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,New Zealand,2023,12,12,1319936.299824186,7.968720429080576E8,4.555415995598597E10,1.3199362998241832E9,GMIE-100
,Fiji,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Vanuatu,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Indonesia,2023,12,12,1.0567882369215767E8,2.6388299288404514E10,2.4986930831223335E12,1.0567882369215779E11,GMIE-100
,Paracel Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Singapore,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Brunei,2023,12,12,11576.303353097808,2.581779697677185E8,2.661331345079293E10,1.1576303353097808E7,GMIE-100
,Philippines,2023,12,12,1.0721789612346853E8,1.49494580646246E10,1.3571394015452495E12,1.0721789612346964E11,GMIE-100
,Spratly Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Timor-Leste,2023,12,12,1018756.1174915843,3.761230052375926E7,3.62102118786758E9,1.0187561174915849E9,GMIE-100
,Ashmore & Cartier Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malaysia,2023,12,12,336788.4606839367,7.113811065903172E9,7.34252615198934E11,3.3678846068393683E8,GMIE-100
,Thailand,2023,12,12,1.8670383714736118E9,6.3452846948342636E10,5.436356841002791E12,1.8670383714736133E12,GMIE-100
,Burma,2023,12,12,1.1798362735771153E9,3.5479217645423355E10,2.611025393063801E12,1.1798362735771147E12,GMIE-100
,Laos,2023,12,12,6.458224018524859E7,2.3491748145686135E9,2.0064285498549875E11,6.4582240185248535E10,GMIE-100
,Cambodia,2023,12,12,1.9650331740872434E8,7.05027188849071E9,6.275602903180642E11,1.9650331740872424E11,GMIE-100
,Vietnam,2023,12,12,5.008211363833246E8,3.0474981444020508E10,2.4160877629939717E12,5.0082113638332556E11,GMIE-100
,Oman,2023,12,12,4.6243986386160776E7,2.209054665984426E9,5.027037079181837E10,4.624398638616074E10,GMIE-100
,United Arab Emirates,2023,12,12,2.5264606321202602E7,3.2185725096821303E9,2.7910227973995255E10,2.5264606321202633E10,GMIE-100
,Qatar,2023,12,12,5085029.779016018,3.445156478669566E8,5.819379587539382E9,5.085029779016023E9,GMIE-100
,Bahrain,2023,12,12,630572.2043703134,7.078173272307849E7,6.739081081306502E8,6.305722043703136E8,GMIE-100
,Iran,2023,12,12,2.5965753321298327E9,9.7368881254338E10,3.944906767598089E12,2.596575332129835E12,GMIE-100
,Kuwait,2023,12,12,6973164.080299665,5.462790833993443E8,9.604998624832401E9,6.973164080299652E9,GMIE-100
,Azerbaijan,2023,12,12,3.9452024981145084E8,2.529911680258757E10,1.2732635062066946E12,3.9452024981144867E11,GMIE-100
,Armenia,2023,12,12,3562221.6031316924,7.59264094820157E8,3.2545194141451767E10,3.562221603131695E9,GMIE-100
,Georgia,2023,12,12,1283414.67215775,2.794048855857078E9,1.3377956214719092E11,1.283414672157752E9,GMIE-100
