iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Ukraine,2022,12,12,1.016689449575421E8,2.6105339031324165E10,8.153654432226354E11,1.0166894495754224E11,GMIE-100
,Romania,2022,12,12,1.5134711308252962E7,3.0778007749723725E9,1.305863513079877E11,1.5134711308252956E10,GMIE-100
,Moldova,2022,12,12,3700764.6267158156,1.5580384247467031E9,4.475466995793118E10,3.700764626715814E9,GMIE-100
,Russia,2022,12,12,81616.35260014319,2506243.928400651,8.16163526001432E7,8.16163526001432E7,GMIE-100
,Finland,2022,12,12,2.3605740613934985E8,7.848562988439699E9,2.3605740613934982E11,2.3605740613934982E11,GMIE-100
,Norway,2022,12,12,7.378608968688165E7,2.362717727270063E9,7.378608968688158E10,7.378608968688158E10,GMIE-100
,Andorra,2022,12,12,0.0,30357.613544007887,1442004.0675031042,0.0,GMIE-100
,Italy,2022,12,12,2.3710606323246315E8,3.415720588337464E10,2.0058767473698545E12,2.371060632324629E11,GMIE-100
,Monaco,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malta,2022,12,12,1871.6427929028641,274693.3605784732,6319594.970323103,1871642.792902863,GMIE-100
,San Marino,2022,12,12,17642.375313663262,1509746.336275796,7.985699365304177E7,1.7642375313663263E7,GMIE-100
,Vatican City,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Croatia,2022,12,12,1.0854521350612812E7,3.4475603634185653E9,2.0731422891386176E11,1.0854521350612816E10,GMIE-100
,Albania,2022,12,12,1.6987742164726123E7,1.5466179145881488E9,9.996365801615321E10,1.6987742164726124E10,GMIE-100
,Bosnia & Herzegovina,2022,12,12,4843818.3102280665,2.877353882421729E9,1.771419207333092E11,4.843818310228059E9,GMIE-100
,Montenegro,2022,12,12,1932005.8159722988,3.0892719988519E8,1.9738232449975006E10,1.9320058159722984E9,GMIE-100
,Serbia,2022,12,12,1.6221246725987546E7,3.318792869098623E9,1.9840071724982605E11,1.6221246725987545E10,GMIE-100
,Greece,2022,12,12,2.6772173872620648E8,1.2009148399231602E10,8.117377288771863E11,2.677217387262068E11,GMIE-100
,Macedonia,2022,12,12,2593070.70436103,8.329500056644709E8,5.363797390610222E10,2.593070704361027E9,GMIE-100
,Kosovo,2022,12,12,403649.43492170464,8.476500917958604E8,5.3684280216081024E10,4.036494349217037E8,GMIE-100
,Bulgaria,2022,12,12,7.425151953784165E7,5.323883994559639E9,2.762640166208871E11,7.425151953784166E10,GMIE-100
,Portugal (Azores),2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Portugal,2022,12,12,1.0179416335968116E8,3.5470154393554173E9,2.0807589945874823E11,1.0179416335968123E11,GMIE-100
,Gibraltar,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Spain,2022,12,12,6.051079513216441E8,2.617779360622795E10,1.440547331864982E12,6.051079513216445E11,GMIE-100
,France,2022,12,12,1.66193373619652E8,1.4660544838139908E10,7.893736186763907E11,1.6619337361965198E11,GMIE-100
,Svalbard,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sweden,2022,12,12,3.361598308015164E8,9.670783502730167E9,3.361598308015166E11,3.361598308015166E11,GMIE-100
,Denmark,2022,12,12,1.509361768236301E8,4.376748265802148E9,1.5093617682363037E11,1.5093617682363037E11,GMIE-100
,Estonia,2022,12,12,1.1901484153134555E8,3.524250913458108E9,1.190148415313453E11,1.190148415313453E11,GMIE-100
,Latvia,2022,12,12,2.681687195587928E8,7.655246175581392E9,2.6816871955879227E11,2.6816871955879227E11,GMIE-100
,Lithuania,2022,12,12,4.176041558540766E8,1.1610428491495804E10,4.176041558540765E11,4.176041558540765E11,GMIE-100
,Belarus,2022,12,12,8.640815278247735E7,2.299498134613624E9,8.640815278247737E10,8.640815278247737E10,GMIE-100
,Poland,2022,12,12,2.5418068535204896E8,6.485750527271027E9,2.61364868097764E11,2.5418068535204913E11,GMIE-100
,Germany,2022,12,12,4.272665497393902E8,1.540167108539309E10,6.939747761846111E11,4.272665497393897E11,GMIE-100
,Czechia,2022,12,12,1.038563511858212E8,8.292324904714938E9,3.693484251500534E11,1.0385635118582146E11,GMIE-100
,Slovakia,2022,12,12,1865867.9637405297,4.098844472217338E9,1.8955985166645862E11,1.8658679637405262E9,GMIE-100
,Hungary,2022,12,12,9390832.953263188,2.07628430961929E9,9.739481131872205E10,9.390832953263205E9,GMIE-100
,Slovenia,2022,12,12,17318.118940416913,1.0870423836655157E9,5.973128408395336E10,1.731811894041692E7,GMIE-100
,Austria,2022,12,12,649009.8340151578,4.41052740158199E9,2.182424692585235E11,6.490098340151585E8,GMIE-100
,Dragonja River Mouth,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Switzerland,2022,12,12,552794.4928156795,2.1877152146355596E9,1.1479040664930074E11,5.5279449281568E8,GMIE-100
,Liechtenstein,2022,12,12,1.065518375089677,2.18175102126562E7,1.1082583043186414E9,1065.518375089677,GMIE-100
,Luxembourg,2022,12,12,550660.1166478184,5.2857218696496E7,2.322642585473415E9,5.506601166478183E8,GMIE-100
,Netherlands,2022,12,12,7.808616398377055E7,1.8989781156546214E9,7.808616398377054E10,7.808616398377054E10,GMIE-100
,Belgium,2022,12,12,4.890159871235375E7,1.1029304288897955E9,4.9538467323867584E10,4.890159871235362E10,GMIE-100
,United Kingdom,2022,12,12,4.135764854120985E7,1.0725977479607294E9,4.135784065412107E10,4.1357648541209785E10,GMIE-100
,Jersey,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guernsey,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Ireland,2022,12,12,1.888675283667861E7,4.724108182327945E8,1.8886752836678654E10,1.8886752836678654E10,GMIE-100
,Isle of Man,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Faroe Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Iceland,2022,12,12,314808.52751032065,2.1867907275869727E7,3.148085275103208E8,3.148085275103208E8,GMIE-100
,Jan Mayen,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2022,12,12,6.535533865388631E8,2.920890563855178E10,6.537313616972908E11,6.53553386538863E11,GMIE-100
,Russia,2022,12,12,772.0523374707526,24490.323234173273,772052.3374707525,772052.3374707525,GMIE-100
,Mongolia,2022,12,12,1783340.7034935064,9.916286661895936E8,1.813624365738195E10,1.783340703493507E9,GMIE-100
,Russia,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2022,12,12,8.169088488644162E7,9.873983185520094E9,3.5176477981605853E11,8.169088488644157E10,GMIE-100
,Maldives,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Bhutan,2022,12,12,956421.9144888206,7.97864293037233E7,4.0888212396231475E9,9.564219144888204E8,GMIE-100
,Aksai Chin,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Afghanistan,2022,12,12,6.994768696055132E8,3.0651249446591892E10,9.559003651171969E11,6.994768696055137E11,GMIE-100
,Pakistan,2022,12,12,9.131413527602533E9,1.8793250876495654E11,1.3771482175849975E13,9.131413527602527E12,GMIE-100
,Siachen-Saltoro Area,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Demchok Area,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,IN-CH Small Disputed Areas,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nepal,2022,12,12,4.9895315265668714E8,1.8724295813174805E10,1.6900720942170007E12,4.9895315265668835E11,GMIE-100
,Kalapani Area,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dramana-Shakatoe Area,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sri Lanka,2022,12,12,8.397097760690306E7,1.488258585705812E10,1.2344665098184114E12,8.397097760690329E10,GMIE-100
,India,2022,12,12,3.629585565996023E10,9.12195905424298E11,7.345264397326614E13,3.629585565996024E13,GMIE-100
,Bangladesh,2022,12,12,1.2334369155518365E9,5.0296131720970116E10,4.989747226099706E12,1.2334369155518386E12,GMIE-100
,Pitcairn Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Palau,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nauru,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tuvalu,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tokelau,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,US Minor Pacific Is. Refuges,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cook Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,American Samoa,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tonga,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Niue,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Samoa,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wallis & Futuna,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Polynesia,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Hawaii),2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Northern Mariana Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Marshall Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wake I,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Kiribati,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Fed States of Micronesia,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guam,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Papua New Guinea,2022,12,12,262673.05388430774,3.843248770003304E8,4.167496601751879E10,2.6267305388430777E8,GMIE-100
,Solomon Is,2022,12,12,8315.259552921032,7.824227173055305E7,1.0115849575724277E10,8315259.552921035,GMIE-100
,New Caledonia,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Norfolk I,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,New Zealand,2022,12,12,1603983.8843718602,7.968720429080576E8,4.239784219067447E10,1.6039838843718603E9,GMIE-100
,Fiji,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Vanuatu,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Indonesia,2022,12,12,1.1741328093759326E7,2.6388299288404522E10,2.606353256073185E12,1.1741328093759314E10,GMIE-100
,Paracel Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Singapore,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Brunei,2022,12,12,11173.882569641828,2.581779697677185E8,2.8050801882951744E10,1.1173882569641825E7,GMIE-100
,Philippines,2022,12,12,6.036716634421827E7,1.4949458064624596E10,1.4471405583192988E12,6.036716634421823E10,GMIE-100
,Spratly Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Timor-Leste,2022,12,12,676194.0154105863,3.761230052375926E7,3.9051096406450467E9,6.761940154105864E8,GMIE-100
,Ashmore & Cartier Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malaysia,2022,12,12,1096247.3018792989,7.113811065903171E9,7.486103687430398E11,1.0962473018792992E9,GMIE-100
,Thailand,2022,12,12,9.828456910729789E8,6.3452846948342636E10,6.048407907397631E12,9.828456910729795E11,GMIE-100
,Burma,2022,12,12,1.0093723436142769E9,3.5479217645423355E10,2.9275261702717637E12,1.0093723436142756E12,GMIE-100
,Laos,2022,12,12,3.1840825402652226E7,2.349174814568614E9,2.289287963848526E11,3.1840825402652195E10,GMIE-100
,Cambodia,2022,12,12,1.1669674108029407E8,7.05027188849071E9,6.963447228532418E11,1.1669674108029404E11,GMIE-100
,Vietnam,2022,12,12,3.1002706594860166E8,3.047498144402051E10,2.567930330794042E12,3.100270659486028E11,GMIE-100
,Oman,2022,12,12,5.508457664810806E7,2.2090546659844265E9,5.9896028998120125E10,5.508457664810809E10,GMIE-100
,United Arab Emirates,2022,12,12,2.7463037633736335E7,3.2185725096821313E9,3.0238195690807373E10,2.746303763373629E10,GMIE-100
,Qatar,2022,12,12,5057524.985801641,3.445156478669566E8,5.324374954014893E9,5.057524985801638E9,GMIE-100
,Bahrain,2022,12,12,642845.4688638265,7.078173272307849E7,6.806610474116503E8,6.428454688638281E8,GMIE-100
,Iran,2022,12,12,2.8151773527924705E9,9.736888125433801E10,3.8610858657476E12,2.8151773527924688E12,GMIE-100
,Kuwait,2022,12,12,9331928.353026832,5.462790833993443E8,1.0554034544110947E10,9.331928353026838E9,GMIE-100
,Azerbaijan,2022,12,12,5.649041210900109E8,2.5299116802587578E10,1.2770630472825803E12,5.649041210900134E11,GMIE-100
,Armenia,2022,12,12,7196841.3626623005,7.59264094820157E8,3.223556952557613E10,7.196841362662298E9,GMIE-100
,Georgia,2022,12,12,2.1898106619823355E7,2.7940488558570776E9,1.3233998539832275E11,2.1898106619823425E10,GMIE-100
,Sinafir & Tiran Is.,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkey,2022,12,12,1.5309725709332628E9,5.077891214571031E10,2.9628123532042354E12,1.530972570933261E12,GMIE-100
,Cyprus,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dhekelia,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Akrotiri,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Gaza Strip,2022,12,12,1215060.7751023588,5.487474899498959E7,1.990007018620027E9,1.2150607751023574E9,GMIE-100
,Israel,2022,12,12,1.4381711230913413E8,3.85773975586899E9,1.9956966280196652E11,1.4381711230913376E11,GMIE-100
,Jordan,2022,12,12,6.712480844065042E7,2.13494714635074E9,8.234899586199718E10,6.712480844065061E10,GMIE-100
,Saudi Arabia,2022,12,12,9.65424038215641E8,3.737190501295182E10,1.1371373991073352E12,9.654240382156415E11,GMIE-100
,West Bank,2022,12,12,6.35865588728644E7,1.7559470187680597E9,8.316017466786613E10,6.358655887286401E10,GMIE-100
,No Man's Land,2022,12,12,1866777.880374228,4.095723750079208E7,2.4882527734729433E9,1.866777880374226E9,GMIE-100
,West Bank,2022,12,12,607.9098011354009,25481.901127812427,765460.9751806962,607909.8011354009,GMIE-100
,Iraq,2022,12,12,1.7819136941674542E9,6.1460606579938095E10,2.189380688222219E12,1.7819136941674565E12,GMIE-100
,Syria,2022,12,12,3.6570674379483724E8,1.1762588831233826E10,5.1604472845118933E11,3.657067437948368E11,GMIE-100
,Lebanon,2022,12,12,2.6592070843529653E7,6.347809697224762E8,3.502830574682936E10,2.659207084352958E10,GMIE-100
,Syria,2022,12,12,2493182.953546614,6.808957186012954E7,3.126860188980959E9,2.4931829535466104E9,GMIE-100
,Syria,2022,12,12,3.493882307678552E7,8.319659602909483E8,4.435491446773919E10,3.4938823076785545E10,GMIE-100
,Israel,2022,12,12,295515.77662821725,6241534.179203168,3.317520807575678E8,2.9551577662821734E8,GMIE-100
,Syria,2022,12,12,1575299.1856705484,3.2866728735433467E7,1.867861637495926E9,1.575299185670549E9,GMIE-100
,Syria,2022,12,12,79670.47754167466,1634118.8617880358,9.395451525911616E7,7.967047754167466E7,GMIE-100
,Yemen,2022,12,12,8.516891641746949E8,3.495421073750802E10,1.1970675784183223E12,8.516891641746971E11,GMIE-100
,Australia,2022,12,12,2.9327226771233964E8,3.937978022942434E10,1.8765176852029705E12,2.932722677123393E11,GMIE-100
,Coral Sea Is,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2022,12,12,7.69326861775655E7,8.19218019007465E9,8.245459292873088E11,7.693268617756552E10,GMIE-100
,Puerto Rico,2022,12,12,1452733.3042132962,4.7561305393849874E8,4.183785621648039E10,1.4527333042132967E9,GMIE-100
,US Virgin Is,2022,12,12,212803.6338952161,1.8663917941800416E7,1.1966971012129028E9,2.1280363389521608E8,GMIE-100
,British Virgin Is,2022,12,12,29619.67762027324,7865615.833102276,9.475203795720701E7,2.961967762027325E7,GMIE-100
,Antigua & Barbuda,2022,12,12,327175.071449196,3.690982022236308E7,2.7724260314232397E9,3.27175071449196E8,GMIE-100
,St Barthelemy,2022,12,12,26128.379269692392,1503883.7137018126,9.120643673137027E7,2.612837926969238E7,GMIE-100
,Netherlands (Caribbean),2022,12,12,0.0,479641.31184820447,0.0,0.0,GMIE-100
,Anguilla,2022,12,12,1321.6145384907359,568518.0780760853,2.875131815583842E7,1321614.538490736,GMIE-100
,St Martin,2022,12,12,16302.6152440808,2081145.7936339837,1.5208960434026924E8,1.630261524408079E7,GMIE-100
,Sint Maarten,2022,12,12,2037.2635308229144,233368.245197949,1.785259898985499E7,2037263.5308229139,GMIE-100
,St Kitts & Nevis,2022,12,12,407718.2112943662,1.424533517083635E7,1.1872404999538207E9,4.077182112943659E8,GMIE-100
,Montserrat,2022,12,12,13466.913175243728,736516.4409135709,6.733149033406971E7,1.3466913175243726E7,GMIE-100
,Guadeloupe,2022,12,12,553898.8304598973,1.848952229476768E8,1.7334404889817406E10,5.538988304598976E8,GMIE-100
,Dominica,2022,12,12,188436.38832912967,7.79485344697982E7,9.94911630182401E9,1.884363883291296E8,GMIE-100
,Trinidad & Tobago,2022,12,12,96045.42659530051,7.950455958540058E7,7.913949735071663E9,9.604542659530053E7,GMIE-100
,Grenada,2022,12,12,6396.361182916221,7.317371347151251E7,7.197830874927101E9,6396361.182916222,GMIE-100
,Martinique,2022,12,12,203720.4397739189,8.281962337208317E7,8.487538320199833E9,2.037204397739188E8,GMIE-100
,Saint Lucia,2022,12,12,202082.82717690448,3.9990654336449504E7,4.331690573459938E9,2.0208282717690447E8,GMIE-100
,St Vincent & the Grenadines,2022,12,12,87771.23486888321,8074733.512525784,6.837829727799547E8,8.77712348688832E7,GMIE-100
,Barbados,2022,12,12,218832.6112412218,1.3304127962769198E8,1.0218718165559637E10,2.188326112412218E8,GMIE-100
,Curacao,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Aruba,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dominican Republic,2022,12,12,1.2632700216736563E7,2.7550098145245376E9,2.7184605878932846E11,1.2632700216736553E10,GMIE-100
,Haiti,2022,12,12,7012199.680896119,6.057732520980175E8,6.015298585947569E10,7.012199680896129E9,GMIE-100
,Jamaica,2022,12,12,5109076.4256167235,4.0057924990569985E8,3.996013055791217E10,5.109076425616713E9,GMIE-100
,Navassa I,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2022,12,12,51470.37576753816,3240754.404354689,1.418468488427171E8,5.147037576753815E7,GMIE-100
,Cayman Is,2022,12,12,186279.5853458767,1.2729013353149593E7,9.582542927615666E8,1.8627958534587657E8,GMIE-100
,Antarctica,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2022,12,12,0.0,0.0,0.0,0.0,GMIE-100
