iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Morocco,2024,12,12,9.282171609772648E8,4.671925150677697E10,1.7338293932486104E12,9.282171609772656E11,GMIE-100
,Spain (Canary Is),2024,12,12,504692.4566019019,1.6501903875064346E8,5.256019943148707E8,5.0469245660190237E8,GMIE-100
,Portugal (Madeira Is),2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Spain (Africa),2024,12,12,163704.82558950543,9861053.901628293,2.940836930885134E8,1.6370482558950534E8,GMIE-100
,Algeria,2024,12,12,7.824129450246301E8,4.2162648876780304E10,1.5869189965977935E12,7.824129450246298E11,GMIE-100
,Mali,2024,12,12,3.2391486812430066E8,4.903490065465529E9,4.841082949185486E11,3.2391486812430035E11,GMIE-100
,Burkina Faso,2024,12,12,4.142386162151743E7,1.0241077841856625E9,8.078285246320135E10,4.142386162151737E10,GMIE-100
,Togo,2024,12,12,6270021.130955232,2.3523017867213464E8,1.9042538516766747E10,6.270021130955236E9,GMIE-100
,Ghana,2024,12,12,1.6188961336836705E7,5.666716448786129E8,4.87657946077217E10,1.6188961336836697E10,GMIE-100
,Cote d'Ivoire,2024,12,12,4.655112337752666E7,1.3311685452832763E9,1.35861492323629E11,4.655112337752662E10,GMIE-100
,Guinea,2024,12,12,1.1240994581042048E7,2.7473067935649663E8,2.2555959642550636E10,1.124099458104205E10,GMIE-100
,Senegal,2024,12,12,6.5926523551552415E7,1.331447564439111E9,9.740553611446632E10,6.5926523551552345E10,GMIE-100
,"Gambia, The",2024,12,12,2.3704931582484443E7,4.0308904396337897E8,3.578581757914167E10,2.3704931582484497E10,GMIE-100
,Guinea-Bissau,2024,12,12,1.5763028709679216E7,2.7689994715998036E8,2.4001939443304382E10,1.5763028709679205E10,GMIE-100
,Sierra Leone,2024,12,12,5519779.493850295,1.769895955547636E8,1.2811619315449722E10,5.519779493850296E9,GMIE-100
,Liberia,2024,12,12,94504.47636254632,5514965.832860737,3.865711704277901E8,9.450447636254628E7,GMIE-100
,Benin,2024,12,12,2.2957582310879126E7,5.429116450943749E8,5.094437351485643E10,2.295758231087912E10,GMIE-100
,Nigeria,2024,12,12,1.055591182770666E8,2.901741573830043E9,2.4857235970549768E11,1.0555911827706648E11,GMIE-100
,Cameroon,2024,12,12,8.819991551890752E7,1.9637542288030438E9,1.799901236223611E11,8.819991551890756E10,GMIE-100
,Equatorial Guinea,2024,12,12,20099.204696537163,1172181.481030865,1.1161303888852917E8,2.0099204696537163E7,GMIE-100
,Sao Tome & Principe,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Gabon,2024,12,12,73717.0595135546,3861051.7993652583,3.420894143086334E8,7.371705951355459E7,GMIE-100
,Rep of the Congo,2024,12,12,1885884.677738936,1.129721825478978E8,8.9726215322131E9,1.8858846777389374E9,GMIE-100
,Central African Rep,2024,12,12,1.612235480753954E7,4.0429748898075974E8,5.382927693919998E10,1.6122354807539532E10,GMIE-100
,Dem Rep of the Congo,2024,12,12,6.4711869098542385E7,2.52229576049768E9,2.792129327266059E11,6.4711869098542435E10,GMIE-100
,Hong Kong,2024,12,12,265027.4803393439,1.603439457181936E7,1.1289553556161847E9,2.6502748033934388E8,GMIE-100
,Macau,2024,12,12,9.161854716155986,3817.439465064994,56879.84802946842,9161.854716155987,GMIE-100
,Taiwan,2024,12,12,3.114638691221608E7,4.416079823739265E9,2.783350091162575E11,3.1146386912216045E10,GMIE-100
,Senkakus,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Japan,2024,12,12,4021089.0884925267,1.5633061025784548E10,6.975019693331908E11,4.021089088492528E9,GMIE-100
,"Korea, South",2024,12,12,2415270.9087504954,6.962981092275054E9,3.882799829089047E11,2.4152709087504935E9,GMIE-100
,"Korea, North",2024,12,12,9495576.170193233,1.3597587715471508E10,6.480592027423091E11,9.495576170193262E9,GMIE-100
,Korean Is. (UN Jurisdiction),2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,China,2024,12,12,2.8667946159069414E9,2.9031648564164417E11,1.5249930081822111E13,2.86679461590695E12,GMIE-100
,China,2024,12,12,4.2156179632870264E9,1.242643359437999E11,5.91798929166059E12,4.215617963287021E12,GMIE-100
,China,2024,12,12,1.0438855103368881E9,8.782979732456567E10,5.668378849621445E12,1.0438855103368873E12,GMIE-100
,China,2024,12,12,2.247692262548894E9,6.107673681326125E11,3.4876720153736164E13,2.2476922625488955E12,GMIE-100
,Liancourt Rocks,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2024,12,12,5.482825378239032E8,3.253098374724965E10,9.278048087437137E11,5.482825378239037E11,GMIE-100
,Ukraine,2024,12,12,1.1871676356477048E8,2.610533903132416E10,6.953286144194424E11,1.1871676356477045E11,GMIE-100
,Romania,2024,12,12,1.0422022582719196E7,3.077800774972373E9,1.363160522012037E11,1.04220225827192E10,GMIE-100
,Moldova,2024,12,12,7183329.343277875,1.5580384247467031E9,6.8190963834098976E10,7.1833293432778635E9,GMIE-100
,Russia,2024,12,12,85736.42773192412,2506243.9284006516,8.573642773192412E7,8.573642773192412E7,GMIE-100
,Finland,2024,12,12,2.5458592225082526E8,7.848562988439699E9,2.5458592225082498E11,2.5458592225082498E11,GMIE-100
,Norway,2024,12,12,7.695067560686219E7,2.362717727270063E9,7.695067560686218E10,7.695067560686218E10,GMIE-100
,Andorra,2024,12,12,0.0,30357.613544007887,1397292.2825189217,0.0,GMIE-100
,Italy,2024,12,12,1.8467798866113585E8,3.415720588337463E10,1.941756852166162E12,1.846779886611359E11,GMIE-100
,Monaco,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malta,2024,12,12,1687.064257065549,274693.3605784732,5978185.8098832145,1687064.257065549,GMIE-100
,San Marino,2024,12,12,17195.1493940263,1509746.336275796,8.08691945341241E7,1.719514939402629E7,GMIE-100
,Vatican City,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Croatia,2024,12,12,3347803.658980025,3.4475603634185658E9,2.2100442738283862E11,3.347803658980033E9,GMIE-100
,Albania,2024,12,12,1.4043962905663531E7,1.5466179145881488E9,1.0494742778297168E11,1.4043962905663555E10,GMIE-100
,Bosnia & Herzegovina,2024,12,12,3054900.817987479,2.8773538824217286E9,1.8576670559705957E11,3.05490081798747E9,GMIE-100
,Montenegro,2024,12,12,386339.1636444422,3.0892719988519007E8,2.083100635695667E10,3.8633916364444184E8,GMIE-100
,Serbia,2024,12,12,2.7152316784479536E7,3.3187928690986238E9,2.1009244403733148E11,2.715231678447956E10,GMIE-100
,Greece,2024,12,12,3.473358476350234E8,1.2009148399231602E10,7.696390963351091E11,3.4733584763502386E11,GMIE-100
,Macedonia,2024,12,12,6124944.890459263,8.329500056644708E8,5.2494660736889694E10,6.124944890459265E9,GMIE-100
,Kosovo,2024,12,12,6185297.930890527,8.476500917958605E8,5.724663498915427E10,6.185297930890556E9,GMIE-100
,Bulgaria,2024,12,12,3.2223696699195087E7,5.323883994559639E9,2.8110036838429913E11,3.222369669919511E10,GMIE-100
,Portugal (Azores),2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Portugal,2024,12,12,9.37869624537391E7,3.5470154393554173E9,2.1388652265789432E11,9.378696245373915E10,GMIE-100
,Gibraltar,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Spain,2024,12,12,5.025049078256538E8,2.617779360622795E10,1.4926106268304258E12,5.025049078256533E11,GMIE-100
,France,2024,12,12,7.12745767435208E7,1.466054483813991E10,6.695559775587926E11,7.127457674352086E10,GMIE-100
,Svalbard,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sweden,2024,12,12,3.490994097018413E8,9.670783502730165E9,3.490994097018414E11,3.490994097018414E11,GMIE-100
,Denmark,2024,12,12,1.5348477925073448E8,4.376748265802149E9,1.5348477925073425E11,1.5348477925073425E11,GMIE-100
,Estonia,2024,12,12,1.358872350250291E8,3.524250913458108E9,1.358872350250291E11,1.358872350250291E11,GMIE-100
,Latvia,2024,12,12,3.230910257433717E8,7.655246175581391E9,3.230910257433718E11,3.230910257433718E11,GMIE-100
,Lithuania,2024,12,12,5.1861586023268723E8,1.1610428491495806E10,5.186158602326878E11,5.186158602326878E11,GMIE-100
,Belarus,2024,12,12,1.073283835526425E8,2.299498134613624E9,1.0732838355264252E11,1.0732838355264252E11,GMIE-100
,Poland,2024,12,12,2.9716228403624237E8,6.485750527271027E9,3.0616122110949194E11,2.9716228403624243E11,GMIE-100
,Germany,2024,12,12,4.454928672042634E8,1.5401671085393087E10,7.013979514731199E11,4.454928672042629E11,GMIE-100
,Czechia,2024,12,12,1.149965712427183E8,8.292324904714937E9,4.0587389001853754E11,1.1499657124271797E11,GMIE-100
,Slovakia,2024,12,12,3773340.847151548,4.098844472217338E9,2.140729064711305E11,3.7733408471515336E9,GMIE-100
,Hungary,2024,12,12,1.3034280712705268E7,2.0762843096192899E9,1.1258199815900722E11,1.3034280712705256E10,GMIE-100
,Slovenia,2024,12,12,9.147584252594374,1.087042383665516E9,6.194693493806001E10,9147.584252594374,GMIE-100
,Austria,2024,12,12,427503.7188038711,4.41052740158199E9,2.2593389992152023E11,4.275037188038713E8,GMIE-100
,Dragonja River Mouth,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Switzerland,2024,12,12,529.5978257019835,2.1877152146355596E9,1.0029366471032864E11,529597.8257019835,GMIE-100
,Liechtenstein,2024,12,12,0.0,2.18175102126562E7,1.0610588122412931E9,0.0,GMIE-100
,Luxembourg,2024,12,12,230831.9070168541,5.2857218696496E7,2.0920265964103498E9,2.3083190701685426E8,GMIE-100
,Netherlands,2024,12,12,7.352961791266736E7,1.8989781156546216E9,7.352961791266728E10,7.352961791266728E10,GMIE-100
,Belgium,2024,12,12,4.161683331854287E7,1.1029304288897955E9,4.2261478351623886E10,4.1616833318542946E10,GMIE-100
,United Kingdom,2024,12,12,3.612380829015958E7,1.0725977479607294E9,3.612406327133799E10,3.612380829015959E10,GMIE-100
,Jersey,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guernsey,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Ireland,2024,12,12,1.6381669710554948E7,4.724108182327945E8,1.6381669710554949E10,1.6381669710554949E10,GMIE-100
,Isle of Man,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Faroe Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Iceland,2024,12,12,287443.63068473496,2.1867907275869727E7,2.874436306847351E8,2.874436306847351E8,GMIE-100
,Jan Mayen,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2024,12,12,8.205045609015276E8,2.9208905638551785E10,8.207017939489424E11,8.205045609015275E11,GMIE-100
,Russia,2024,12,12,731.9517307942176,24490.323234173273,731951.7307942177,731951.7307942177,GMIE-100
,Mongolia,2024,12,12,2262161.9419490583,9.916286661895933E8,2.2743921985115124E10,2.262161941949057E9,GMIE-100
,Russia,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2024,12,12,7.98662111547622E7,9.873983185520094E9,3.496439273021541E11,7.986621115476213E10,GMIE-100
,Maldives,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Bhutan,2024,12,12,790795.2701449151,7.978642930372332E7,4.2003732099972405E9,7.907952701449156E8,GMIE-100
,Aksai Chin,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Afghanistan,2024,12,12,7.450730785131838E8,3.0651249446591892E10,1.0289997865222393E12,7.450730785131829E11,GMIE-100
,Pakistan,2024,12,12,8.91948076418621E9,1.8793250876495654E11,1.3772980955514457E13,8.91948076418619E12,GMIE-100
,Siachen-Saltoro Area,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Demchok Area,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,IN-CH Small Disputed Areas,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nepal,2024,12,12,4.831458703878466E8,1.87242958131748E10,1.6469815036439648E12,4.8314587038784674E11,GMIE-100
,Kalapani Area,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dramana-Shakatoe Area,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sri Lanka,2024,12,12,2.635002044227293E8,1.488258585705812E10,1.331901989782915E12,2.6350020442273047E11,GMIE-100
,India,2024,12,12,3.447248881632634E10,9.121959054242983E11,6.7805909954015016E13,3.4472488816326367E13,GMIE-100
,Bangladesh,2024,12,12,1.1985798791579368E9,5.029613172097011E10,4.762066002345935E12,1.1985798791579368E12,GMIE-100
,Pitcairn Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Palau,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nauru,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tuvalu,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tokelau,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,US Minor Pacific Is. Refuges,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cook Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,American Samoa,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tonga,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Niue,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Samoa,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wallis & Futuna,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Polynesia,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Hawaii),2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Northern Mariana Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Marshall Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wake I,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Kiribati,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Fed States of Micronesia,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guam,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Papua New Guinea,2024,12,12,498976.3821714469,3.843248770003304E8,4.109167609409416E10,4.989763821714468E8,GMIE-100
,Solomon Is,2024,12,12,7630.322550961884,7.824227173055305E7,1.0138464955569735E10,7630322.550961886,GMIE-100
,New Caledonia,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Norfolk I,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,New Zealand,2024,12,12,82424.58203552583,7.968720429080576E8,4.522776855869592E10,8.24245820355258E7,GMIE-100
,Fiji,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Vanuatu,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Indonesia,2024,12,12,4.182147762742975E7,2.638829928840452E10,2.621916312603402E12,4.182147762742973E10,GMIE-100
,Paracel Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Singapore,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Brunei,2024,12,12,36415.54178856903,2.581779697677185E8,2.728674861421425E10,3.641554178856903E7,GMIE-100
,Philippines,2024,12,12,1.3413144090076092E8,1.4949458064624596E10,1.3846313145615347E12,1.3413144090076108E11,GMIE-100
,Spratly Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Timor-Leste,2024,12,12,678902.5409345574,3.761230052375926E7,3.670566959461758E9,6.789025409345572E8,GMIE-100
,Ashmore & Cartier Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malaysia,2024,12,12,9042561.74822871,7.11381106590317E9,7.618119764989631E11,9.042561748228722E9,GMIE-100
,Thailand,2024,12,12,2.1004901979547153E9,6.3452846948342636E10,5.422847653143758E12,2.1004901979547153E12,GMIE-100
,Burma,2024,12,12,1.1199201411903615E9,3.547921764542336E10,2.546570293609458E12,1.1199201411903599E12,GMIE-100
,Laos,2024,12,12,7.019947286668107E7,2.349174814568614E9,1.9650765859343195E11,7.01994728666811E10,GMIE-100
,Cambodia,2024,12,12,1.9930437472258607E8,7.050271888490711E9,6.29554899466005E11,1.9930437472258566E11,GMIE-100
,Vietnam,2024,12,12,6.260040364962542E8,3.047498144402051E10,2.571991970900515E12,6.260040364962545E11,GMIE-100
,Oman,2024,12,12,3.9680883523302205E7,2.2090546659844265E9,5.7707349670135994E10,3.968088352330217E10,GMIE-100
,United Arab Emirates,2024,12,12,2.4669357560076497E7,3.2185725096821303E9,3.65133142353812E10,2.4669357560076538E10,GMIE-100
,Qatar,2024,12,12,5320625.010659292,3.445156478669566E8,6.138034018458293E9,5.320625010659294E9,GMIE-100
,Bahrain,2024,12,12,744899.9789323447,7.078173272307849E7,8.229001814454657E8,7.448999789323444E8,GMIE-100
,Iran,2024,12,12,2.7264312334128404E9,9.7368881254338E10,4.265909618086413E12,2.726431233412842E12,GMIE-100
,Kuwait,2024,12,12,8542966.889477357,5.462790833993443E8,9.754450278459843E9,8.542966889477371E9,GMIE-100
,Azerbaijan,2024,12,12,6.359016381363096E8,2.529911680258757E10,1.3831718689558633E12,6.3590163813631E11,GMIE-100
,Armenia,2024,12,12,1381750.258365726,7.59264094820157E8,3.523304699542705E10,1.3817502583657272E9,GMIE-100
,Georgia,2024,12,12,3583377.7436144124,2.794048855857078E9,1.4615647232969696E11,3.5833777436144085E9,GMIE-100
,Sinafir & Tiran Is.,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkey,2024,12,12,1.5734300515353916E9,5.077891214571031E10,3.0120253294226484E12,1.573430051535389E12,GMIE-100
,Cyprus,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dhekelia,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Akrotiri,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Gaza Strip,2024,12,12,889290.8133980269,5.487474899498959E7,1.4148242625872083E9,8.892908133980267E8,GMIE-100
,Israel,2024,12,12,1.3716406825736392E8,3.85773975586899E9,1.9853762423232584E11,1.371640682573642E11,GMIE-100
,Jordan,2024,12,12,7.322471085919264E7,2.1349471463507402E9,9.092578749246361E10,7.322471085919226E10,GMIE-100
,Saudi Arabia,2024,12,12,8.05864659119549E8,3.7371905012951836E10,1.0730366335228544E12,8.058646591195471E11,GMIE-100
,West Bank,2024,12,12,6.245269134432198E7,1.7559470187680597E9,8.5259314266246E10,6.245269134432147E10,GMIE-100
,No Man's Land,2024,12,12,1804300.3839328382,4.095723750079208E7,2.5091833594852343E9,1.8043003839328394E9,GMIE-100
,West Bank,2024,12,12,555.6450949978871,25481.901127812427,775743.9191544321,555645.094997887,GMIE-100
,Iraq,2024,12,12,1.7900042969080691E9,6.146060657993811E10,2.528946739765391E12,1.7900042969080718E12,GMIE-100
,Syria,2024,12,12,3.537919491051374E8,1.1762588831233824E10,5.569644026171565E11,3.537919491051381E11,GMIE-100
,Lebanon,2024,12,12,2.4880752432233915E7,6.347809697224762E8,3.729878692362431E10,2.4880752432233917E10,GMIE-100
,Syria,2024,12,12,2380763.498846218,6.808957186012954E7,3.4015857133911343E9,2.3807634988462253E9,GMIE-100
,Syria,2024,12,12,3.490156733049282E7,8.319659602909483E8,4.8705334734576996E10,3.4901567330492966E10,GMIE-100
,Israel,2024,12,12,333927.0984993347,6241534.179203168,3.819685251584373E8,3.3392709849933463E8,GMIE-100
,Syria,2024,12,12,1641520.359061454,3.2866728735433467E7,2.067623427824963E9,1.6415203590614543E9,GMIE-100
,Syria,2024,12,12,77777.49526853938,1634118.8617880358,9.94399531422623E7,7.77774952685394E7,GMIE-100
,Yemen,2024,12,12,8.997891531875904E8,3.495421073750802E10,1.3954024419795076E12,8.997891531875913E11,GMIE-100
,Australia,2024,12,12,3.777135509167579E8,3.937978022942433E10,1.8207309652412356E12,3.777135509167579E11,GMIE-100
,Coral Sea Is,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2024,12,12,7.441200253570314E7,8.192180190074649E9,7.855616708428705E11,7.44120025357031E10,GMIE-100
,Puerto Rico,2024,12,12,1081078.4091101852,4.7561305393849874E8,4.409426133556578E10,1.0810784091101832E9,GMIE-100
,US Virgin Is,2024,12,12,168679.0899232307,1.8663917941800416E7,1.4326397940270345E9,1.686790899232307E8,GMIE-100
,British Virgin Is,2024,12,12,19510.83667805119,7865615.833102276,1.0209642083499329E8,1.9510836678051185E7,GMIE-100
,Antigua & Barbuda,2024,12,12,214809.75197162194,3.690982022236308E7,3.3010809487828436E9,2.1480975197162205E8,GMIE-100
,St Barthelemy,2024,12,12,19189.11272523403,1503883.7137018126,9.532475922018805E7,1.918911272523403E7,GMIE-100
,Netherlands (Caribbean),2024,12,12,0.0,479641.31184820447,0.0,0.0,GMIE-100
,Anguilla,2024,12,12,507.89053109632,568518.0780760853,4.2129782694360085E7,507890.53109631996,GMIE-100
,St Martin,2024,12,12,10587.533028610087,2081145.7936339837,1.8337943520612276E8,1.0587533028610088E7,GMIE-100
,Sint Maarten,2024,12,12,980.6310461999317,233368.245197949,1.834515291373512E7,980631.0461999318,GMIE-100
,St Kitts & Nevis,2024,12,12,234799.99281424595,1.424533517083635E7,1.3482521846424024E9,2.347999928142458E8,GMIE-100
,Montserrat,2024,12,12,11483.513475136739,736516.4409135709,7.645777655379173E7,1.1483513475136736E7,GMIE-100
,Guadeloupe,2024,12,12,484002.6239609259,1.848952229476768E8,2.0046343837153877E10,4.8400262396092474E8,GMIE-100
,Dominica,2024,12,12,194164.9685083349,7.79485344697982E7,1.061046751524971E10,1.941649685083349E8,GMIE-100
,Trinidad & Tobago,2024,12,12,167136.3329356998,7.950455958540058E7,7.160351505923517E9,1.6713633293569976E8,GMIE-100
,Grenada,2024,12,12,143546.47767415494,7.317371347151251E7,6.70910167163197E9,1.4354647767415485E8,GMIE-100
,Martinique,2024,12,12,223170.65039942568,8.281962337208317E7,8.314801257565853E9,2.231706503994257E8,GMIE-100
,Saint Lucia,2024,12,12,206407.97214973002,3.9990654336449504E7,4.611760625423132E9,2.0640797214973006E8,GMIE-100
,St Vincent & the Grenadines,2024,12,12,103515.21671577932,8074733.512525784,6.932317646409799E8,1.0351521671577933E8,GMIE-100
,Barbados,2024,12,12,475114.94026383443,1.3304127962769198E8,1.099686815191095E10,4.751149402638347E8,GMIE-100
,Curacao,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Aruba,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dominican Republic,2024,12,12,1.0236775255829047E7,2.7550098145245366E9,2.6977007618673465E11,1.0236775255829037E10,GMIE-100
,Haiti,2024,12,12,6145936.940809996,6.057732520980175E8,5.96312320529248E10,6.145936940810008E9,GMIE-100
,Jamaica,2024,12,12,2177300.603427804,4.005792499056999E8,3.821573652759527E10,2.1773006034278016E9,GMIE-100
,Navassa I,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2024,12,12,42486.2146836469,3240754.404354689,1.8498795578581658E8,4.248621468364686E7,GMIE-100
,Cayman Is,2024,12,12,229081.38534628443,1.2729013353149593E7,8.138703196866332E8,2.2908138534628445E8,GMIE-100
,Antarctica,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2024,12,12,0.0,0.0,0.0,0.0,GMIE-100
