iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,China,2021,12,12,1.3518815676829154E9,6.107673681326124E11,3.5337020466489414E13,1.351881567682915E12,GMIE-100
,Liancourt Rocks,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2021,12,12,4.108678136338205E8,3.2530983747249645E10,1.0264799358142463E12,4.108678136338207E11,GMIE-100
,Ukraine,2021,12,12,8.532469214641872E7,2.6105339031324165E10,1.0347016413634144E12,8.532469214641878E10,GMIE-100
,Romania,2021,12,12,1.03596773160114E7,3.077800774972372E9,1.4562991550259998E11,1.0359677316011385E10,GMIE-100
,Moldova,2021,12,12,7480673.055832458,1.5580384247467031E9,7.100436290348967E10,7.480673055832467E9,GMIE-100
,Russia,2021,12,12,90668.64144859277,2506243.9284006516,9.066864144859277E7,9.066864144859277E7,GMIE-100
,Finland,2021,12,12,2.6005494011089215E8,7.848562988439696E9,2.600549401108923E11,2.600549401108923E11,GMIE-100
,Norway,2021,12,12,7.763192546068169E7,2.362717727270063E9,7.763192546068178E10,7.763192546068178E10,GMIE-100
,Andorra,2021,12,12,0.0,30357.613544007887,1126058.4020855841,0.0,GMIE-100
,Italy,2021,12,12,3.174062031679728E8,3.415720588337464E10,1.9637952709861838E12,3.1740620316797327E11,GMIE-100
,Monaco,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malta,2021,12,12,1339.201416057048,274693.3605784732,6269764.112262042,1339201.4160570481,GMIE-100
,San Marino,2021,12,12,20554.565936707248,1509746.336275796,7.42300076190146E7,2.0554565936707254E7,GMIE-100
,Vatican City,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Croatia,2021,12,12,1.6116327496030917E7,3.447560363418565E9,2.0261205965031125E11,1.6116327496030914E10,GMIE-100
,Albania,2021,12,12,3.48254025761331E7,1.5466179145881488E9,9.71079216937011E10,3.48254025761331E10,GMIE-100
,Bosnia & Herzegovina,2021,12,12,1.4154717782231795E7,2.8773538824217286E9,1.6476083036980984E11,1.4154717782231787E10,GMIE-100
,Montenegro,2021,12,12,4511052.028418473,3.0892719988519E8,1.8965816693174934E10,4.511052028418478E9,GMIE-100
,Serbia,2021,12,12,9825921.397425089,3.3187928690986233E9,1.9007620038166736E11,9.825921397425034E9,GMIE-100
,Greece,2021,12,12,3.8265093194292116E8,1.2009148399231607E10,7.814797343963873E11,3.8265093194292053E11,GMIE-100
,Macedonia,2021,12,12,9196634.911030907,8.329500056644707E8,4.917540725251835E10,9.196634911030903E9,GMIE-100
,Kosovo,2021,12,12,657235.8929423947,8.476500917958604E8,4.936587414504955E10,6.572358929423954E8,GMIE-100
,Bulgaria,2021,12,12,4.220633001936606E7,5.323883994559642E9,2.6965655534604703E11,4.2206330019366035E10,GMIE-100
,Portugal (Azores),2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Portugal,2021,12,12,8.457860892724428E7,3.5470154393554173E9,2.0933432983873578E11,8.457860892724434E10,GMIE-100
,Gibraltar,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Spain,2021,12,12,5.184175627559858E8,2.617779360622796E10,1.4997851393499497E12,5.184175627559858E11,GMIE-100
,France,2021,12,12,8.589146988161947E7,1.466054483813991E10,7.158485579373787E11,8.589146988161957E10,GMIE-100
,Svalbard,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sweden,2021,12,12,3.422687221347993E8,9.67078350273017E9,3.42268722134799E11,3.42268722134799E11,GMIE-100
,Denmark,2021,12,12,1.4283011773269814E8,4.376748265802149E9,1.4283011773269772E11,1.4283011773269772E11,GMIE-100
,Estonia,2021,12,12,1.2820460274704781E8,3.5242509134581084E9,1.2820460274704771E11,1.2820460274704771E11,GMIE-100
,Latvia,2021,12,12,2.934601466848421E8,7.655246175581389E9,2.9346014668484143E11,2.9346014668484143E11,GMIE-100
,Lithuania,2021,12,12,4.548942585554492E8,1.1610428491495802E10,4.548942585554493E11,4.548942585554493E11,GMIE-100
,Belarus,2021,12,12,9.041283742808424E7,2.299498134613624E9,9.04128374280842E10,9.04128374280842E10,GMIE-100
,Poland,2021,12,12,2.610446176916962E8,6.485750527271025E9,2.682008092548393E11,2.6104461769169617E11,GMIE-100
,Germany,2021,12,12,3.9973731392780966E8,1.5401671085393087E10,6.316900676512178E11,3.997373139278096E11,GMIE-100
,Czechia,2021,12,12,1.0270193001438104E8,8.292324904714939E9,3.58703422212212E11,1.0270193001438118E11,GMIE-100
,Slovakia,2021,12,12,1.2868183051423104E7,4.0988444722173367E9,1.9241809325936163E11,1.2868183051423107E10,GMIE-100
,Hungary,2021,12,12,1.6206846941909932E7,2.07628430961929E9,1.0623925965696335E11,1.6206846941909939E10,GMIE-100
,Slovenia,2021,12,12,79301.73681327539,1.087042383665516E9,5.8041805919569405E10,7.930173681327538E7,GMIE-100
,Austria,2021,12,12,2770069.867950763,4.410527401581991E9,2.0819580174163E11,2.770069867950763E9,GMIE-100
,Dragonja River Mouth,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Switzerland,2021,12,12,4504.29189650427,2.1877152146355596E9,9.325803508208916E10,4504291.896504267,GMIE-100
,Liechtenstein,2021,12,12,0.0,2.18175102126562E7,9.097143441031251E8,0.0,GMIE-100
,Luxembourg,2021,12,12,209904.12970631017,5.2857218696496E7,1.9798187922516725E9,2.099041297063104E8,GMIE-100
,Netherlands,2021,12,12,6.806362272759144E7,1.8989781156546214E9,6.8063622727591415E10,6.8063622727591415E10,GMIE-100
,Belgium,2021,12,12,4.0442332213150695E7,1.1029304288897955E9,4.103041296121799E10,4.044233221315073E10,GMIE-100
,United Kingdom,2021,12,12,3.691057472259623E7,1.0725977479607295E9,3.6910788062714386E10,3.6910574722596146E10,GMIE-100
,Jersey,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guernsey,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Ireland,2021,12,12,1.6945656237595167E7,4.724108182327945E8,1.6945656237595163E10,1.6945656237595163E10,GMIE-100
,Isle of Man,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Faroe Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Iceland,2021,12,12,289857.52130738844,2.1867907275869727E7,2.898575213073885E8,2.898575213073885E8,GMIE-100
,Jan Mayen,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2021,12,12,6.193746859826379E8,2.92089056385518E10,6.195588234616421E11,6.193746859826381E11,GMIE-100
,Russia,2021,12,12,904.0391021579395,24490.323234173273,904039.1021579397,904039.1021579397,GMIE-100
,Mongolia,2021,12,12,1477707.4077198722,9.916286661895936E8,1.987100183927386E10,1.477707407719872E9,GMIE-100
,Russia,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2021,12,12,8.710462025773732E7,9.873983185520094E9,3.4988346583768774E11,8.710462025773753E10,GMIE-100
,Maldives,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Bhutan,2021,12,12,857960.6074112398,7.97864293037233E7,3.8284430025667305E9,8.579606074112405E8,GMIE-100
,Aksai Chin,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Afghanistan,2021,12,12,7.106016156207194E8,3.06512494465919E10,9.7983504118201E11,7.106016156207197E11,GMIE-100
,Pakistan,2021,12,12,8.292995637811519E9,1.8793250876495654E11,1.2815282843502846E13,8.292995637811533E12,GMIE-100
,Siachen-Saltoro Area,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Demchok Area,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,IN-CH Small Disputed Areas,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nepal,2021,12,12,4.7629251415689206E8,1.8724295813174805E10,1.593850098725392E12,4.7629251415689453E11,GMIE-100
,Kalapani Area,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dramana-Shakatoe Area,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sri Lanka,2021,12,12,1.3661682458886048E8,1.4882585857058119E10,1.3354090713883232E12,1.3661682458886029E11,GMIE-100
,India,2021,12,12,3.4260665665705757E10,9.121959054242982E11,7.238762455572334E13,3.4260665665705793E13,GMIE-100
,Bangladesh,2021,12,12,1.4534057305640836E9,5.02961317209701E10,4.814599221738943E12,1.4534057305640815E12,GMIE-100
,Pitcairn Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Palau,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nauru,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tuvalu,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tokelau,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,US Minor Pacific Is. Refuges,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cook Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,American Samoa,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tonga,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Niue,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Samoa,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wallis & Futuna,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Polynesia,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Hawaii),2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Northern Mariana Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Marshall Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wake I,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Kiribati,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Fed States of Micronesia,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guam,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Papua New Guinea,2021,12,12,202663.9298047441,3.8432487700033045E8,4.0344951698757996E10,2.0266392980474412E8,GMIE-100
,Solomon Is,2021,12,12,8489.391030042874,7.824227173055303E7,1.0038424160530025E10,8489391.030042874,GMIE-100
,New Caledonia,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Norfolk I,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,New Zealand,2021,12,12,458270.1565765869,7.968720429080577E8,4.325648446286997E10,4.582701565765869E8,GMIE-100
,Fiji,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Vanuatu,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Indonesia,2021,12,12,2.319940228108111E7,2.6388299288404514E10,2.6424935270851523E12,2.3199402281081116E10,GMIE-100
,Paracel Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Singapore,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Brunei,2021,12,12,11408.261446347162,2.581779697677185E8,2.6929432518923656E10,1.1408261446347162E7,GMIE-100
,Philippines,2021,12,12,6.883022720639792E7,1.4949458064624598E10,1.45514838903801E12,6.883022720639789E10,GMIE-100
,Spratly Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Timor-Leste,2021,12,12,840072.1976533878,3.761230052375926E7,3.6865905008405004E9,8.400721976533877E8,GMIE-100
,Ashmore & Cartier Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malaysia,2021,12,12,2.6701883654014792E7,7.113811065903171E9,7.39299382185381E11,2.6701883654014793E10,GMIE-100
,Thailand,2021,12,12,1.703677580497632E9,6.3452846948342636E10,5.818568446823444E12,1.7036775804976309E12,GMIE-100
,Burma,2021,12,12,1.0688616565439308E9,3.547921764542336E10,2.8409142936853525E12,1.0688616565439341E12,GMIE-100
,Laos,2021,12,12,5.612585212834209E7,2.3491748145686145E9,2.2672166297620755E11,5.612585212834194E10,GMIE-100
,Cambodia,2021,12,12,1.9392449781610382E8,7.050271888490712E9,6.457625783879757E11,1.9392449781610336E11,GMIE-100
,Vietnam,2021,12,12,5.512446850862732E8,3.0474981444020504E10,2.5044138703804194E12,5.512446850862733E11,GMIE-100
,Oman,2021,12,12,5.448142290607426E7,2.209054665984426E9,5.812144676632747E10,5.448142290607422E10,GMIE-100
,United Arab Emirates,2021,12,12,2.8646174946956955E7,3.2185725096821313E9,2.9507574122402493E10,2.8646174946956974E10,GMIE-100
,Qatar,2021,12,12,5239060.766714654,3.445156478669566E8,5.300966426367219E9,5.239060766714655E9,GMIE-100
,Bahrain,2021,12,12,731912.2919472549,7.078173272307849E7,7.319122919472544E8,7.319122919472544E8,GMIE-100
,Iran,2021,12,12,3.079461081875666E9,9.736888125433803E10,4.0603161776634785E12,3.079461081875672E12,GMIE-100
,Kuwait,2021,12,12,9515276.725967696,5.462790833993443E8,9.951469103519777E9,9.51527672596769E9,GMIE-100
,Azerbaijan,2021,12,12,4.899425932440602E8,2.529911680258757E10,1.2616523574983672E12,4.899425932440619E11,GMIE-100
,Armenia,2021,12,12,5830052.370542184,7.59264094820157E8,3.471222956624454E10,5.830052370542197E9,GMIE-100
,Georgia,2021,12,12,1562450.5726379664,2.7940488558570786E9,1.4185426911472266E11,1.562450572637961E9,GMIE-100
,Sinafir & Tiran Is.,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkey,2021,12,12,1.752481867986242E9,5.077891214571031E10,3.0654741964257544E12,1.7524818679862415E12,GMIE-100
,Cyprus,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dhekelia,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Akrotiri,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Gaza Strip,2021,12,12,1447242.8513578647,5.487474899498959E7,2.1007222805990794E9,1.4472428513578658E9,GMIE-100
,Israel,2021,12,12,1.4729877472458604E8,3.8577397558689895E9,2.114431878024104E11,1.4729877472458606E11,GMIE-100
,Jordan,2021,12,12,7.174841595571703E7,2.1349471463507407E9,8.932300043760938E10,7.174841595571696E10,GMIE-100
,Saudi Arabia,2021,12,12,9.623080506309849E8,3.737190501295183E10,1.0950432449325396E12,9.62308050630985E11,GMIE-100
,West Bank,2021,12,12,6.569371811909263E7,1.7559470187680597E9,8.944171684490605E10,6.569371811909316E10,GMIE-100
,No Man's Land,2021,12,12,1807495.5724427353,4.095723750079208E7,2.6020007526529264E9,1.8074955724427323E9,GMIE-100
,West Bank,2021,12,12,574.1595374343708,25481.901127812427,772681.1986917215,574159.5374343707,GMIE-100
,Iraq,2021,12,12,2.5058876579892488E9,6.1460606579938095E10,2.9391474076065425E12,2.5058876579892485E12,GMIE-100
,Syria,2021,12,12,3.8434672400548786E8,1.1762588831233826E10,5.409026954723026E11,3.8434672400548834E11,GMIE-100
,Lebanon,2021,12,12,2.4892332939347465E7,6.347809697224762E8,3.8445287923477715E10,2.4892332939347477E10,GMIE-100
,Syria,2021,12,12,2693917.837061952,6.808957186012954E7,3.8235461839822507E9,2.693917837061949E9,GMIE-100
,Syria,2021,12,12,3.4501379248995654E7,8.319659602909483E8,4.9810269071534035E10,3.450137924899565E10,GMIE-100
,Israel,2021,12,12,319900.2010213417,6241534.179203168,3.707826901173835E8,3.1990020102134156E8,GMIE-100
,Syria,2021,12,12,1565009.6123347515,3.2866728735433467E7,2.034723300399908E9,1.5650096123347518E9,GMIE-100
,Syria,2021,12,12,76488.51849232237,1634118.8617880358,9.932124496852642E7,7.648851849232239E7,GMIE-100
,Yemen,2021,12,12,7.495750059072273E8,3.495421073750801E10,1.2311421699801604E12,7.495750059072297E11,GMIE-100
,Australia,2021,12,12,3.48325231057557E8,3.937978022942435E10,1.8574828540308254E12,3.4832523105755725E11,GMIE-100
,Coral Sea Is,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2021,12,12,1.2975059919409324E8,8.192180190074651E9,7.689211489840933E11,1.2975059919409355E11,GMIE-100
,Puerto Rico,2021,12,12,960222.9184208516,4.7561305393849874E8,4.109673290661121E10,9.602229184208521E8,GMIE-100
,US Virgin Is,2021,12,12,166414.59482768812,1.8663917941800416E7,1.2144578232722034E9,1.6641459482768792E8,GMIE-100
,British Virgin Is,2021,12,12,27437.846345395814,7865615.833102276,9.37561008611739E7,2.74378463453958E7,GMIE-100
,Antigua & Barbuda,2021,12,12,364307.6035923271,3.690982022236308E7,3.0010856158998003E9,3.6430760359232736E8,GMIE-100
,St Barthelemy,2021,12,12,23885.80715195559,1503883.7137018126,9.567454920616765E7,2.38858071519556E7,GMIE-100
,Netherlands (Caribbean),2021,12,12,0.0,479641.31184820447,0.0,0.0,GMIE-100
,Anguilla,2021,12,12,852.4485337394967,568518.0780760853,2.5319639451490622E7,852448.5337394968,GMIE-100
,St Martin,2021,12,12,13096.705922349145,2081145.7936339837,1.4562197835867786E8,1.3096705922349144E7,GMIE-100
,Sint Maarten,2021,12,12,1443.5700262743528,233368.245197949,1.6624128611663254E7,1443570.026274353,GMIE-100
,St Kitts & Nevis,2021,12,12,291769.1442551178,1.424533517083635E7,1.2118857060906458E9,2.917691442551178E8,GMIE-100
,Montserrat,2021,12,12,13246.048830381256,736516.4409135709,6.999373194970413E7,1.3246048830381257E7,GMIE-100
,Guadeloupe,2021,12,12,720617.2904781385,1.848952229476768E8,1.761657861101773E10,7.206172904781389E8,GMIE-100
,Dominica,2021,12,12,217902.1232684832,7.79485344697982E7,9.91588895047817E9,2.1790212326848316E8,GMIE-100
,Trinidad & Tobago,2021,12,12,63043.577625326754,7.950455958540058E7,7.883416403845819E9,6.304357762532677E7,GMIE-100
,Grenada,2021,12,12,4617.804156691128,7.317371347151253E7,7.05904641797056E9,4617804.156691128,GMIE-100
,Martinique,2021,12,12,292226.6652172652,8.281962337208317E7,8.764041731060127E9,2.922266652172652E8,GMIE-100
,Saint Lucia,2021,12,12,233812.92164459307,3.9990654336449504E7,4.30201920214563E9,2.3381292164459282E8,GMIE-100
,St Vincent & the Grenadines,2021,12,12,77098.87851580279,8074733.512525784,6.466508420930659E8,7.709887851580279E7,GMIE-100
,Barbados,2021,12,12,292393.9246247937,1.3304127962769198E8,1.0016620542488222E10,2.923939246247935E8,GMIE-100
,Curacao,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Aruba,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dominican Republic,2021,12,12,1.6166885033369793E7,2.755009814524537E9,2.6513418522941727E11,1.6166885033369793E10,GMIE-100
,Haiti,2021,12,12,7446449.542200598,6.057732520980176E8,5.879179142934509E10,7.446449542200583E9,GMIE-100
,Jamaica,2021,12,12,4358664.2369891135,4.005792499056998E8,4.11806339285617E10,4.358664236989113E9,GMIE-100
,Navassa I,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2021,12,12,63835.44103988194,3240754.404354689,1.4067532880251983E8,6.383544103988195E7,GMIE-100
,Cayman Is,2021,12,12,231619.6561839272,1.2729013353149593E7,9.216748177946701E8,2.316196561839272E8,GMIE-100
,Antarctica,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2021,12,12,0.0,0.0,0.0,0.0,GMIE-100
