iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,IN-CH Small Disputed Areas,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nepal,2018,12,12,4.400105573456602E8,1.8724295813174805E10,1.6779000922686528E12,4.4001055734566125E11,GMIE-100
,Kalapani Area,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dramana-Shakatoe Area,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sri Lanka,2018,12,12,1.46603917127089E8,1.488258585705812E10,1.3844564146323357E12,1.4660391712708948E11,GMIE-100
,India,2018,12,12,4.0434253870542984E10,9.121959054242983E11,7.0331455142527914E13,4.0434253870542984E13,GMIE-100
,Bangladesh,2018,12,12,1.0879765911919606E9,5.029613172097011E10,4.8721203165681045E12,1.0879765911919591E12,GMIE-100
,Pitcairn Is,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Palau,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nauru,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tuvalu,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tokelau,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,US Minor Pacific Is. Refuges,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cook Is,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,American Samoa,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tonga,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Niue,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Samoa,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wallis & Futuna,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Polynesia,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Hawaii),2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Northern Mariana Is,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Marshall Is,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wake I,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Kiribati,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Fed States of Micronesia,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guam,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Papua New Guinea,2018,12,12,650693.5515916086,3.8432487700033027E8,3.905825051226111E10,6.506935515916085E8,GMIE-100
,Solomon Is,2018,12,12,7760.331917036524,7.824227173055305E7,9.715583486398005E9,7760331.917036523,GMIE-100
,New Caledonia,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Norfolk I,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,New Zealand,2018,12,12,3405.512624916532,7.968720429080575E8,4.2583436887505684E10,3405512.6249165316,GMIE-100
,Fiji,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Vanuatu,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Indonesia,2018,12,12,1.1303121191308396E8,2.6388299288404503E10,2.6288252441088403E12,1.1303121191308382E11,GMIE-100
,Paracel Is,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Singapore,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Brunei,2018,12,12,11168.20816301176,2.581779697677185E8,2.671745005084663E10,1.1168208163011758E7,GMIE-100
,Philippines,2018,12,12,1.139034794013043E8,1.49494580646246E10,1.464213233026044E12,1.1390347940130457E11,GMIE-100
,Spratly Is,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Timor-Leste,2018,12,12,991113.6910206125,3.761230052375926E7,3.641548639614825E9,9.911136910206134E8,GMIE-100
,Ashmore & Cartier Is,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malaysia,2018,12,12,5279765.1090705795,7.113811065903171E9,7.360255793369896E11,5.279765109070563E9,GMIE-100
,Thailand,2018,12,12,1.326780675028572E9,6.345284694834263E10,6.180804597450797E12,1.3267806750285735E12,GMIE-100
,Burma,2018,12,12,1.2476058032124805E9,3.547921764542335E10,2.774135674141837E12,1.247605803212482E12,GMIE-100
,Laos,2018,12,12,5.06908236572086E7,2.349174814568613E9,2.1859762316192725E11,5.0690823657208694E10,GMIE-100
,Cambodia,2018,12,12,1.4497708907402396E8,7.05027188849071E9,6.800500106616019E11,1.4497708907402408E11,GMIE-100
,Vietnam,2018,12,12,4.323542108966796E8,3.047498144402052E10,2.609475361739011E12,4.3235421089668054E11,GMIE-100
,Oman,2018,12,12,4.620513794495136E7,2.2090546659844265E9,4.935617558734683E10,4.620513794495148E10,GMIE-100
,United Arab Emirates,2018,12,12,2.5958537578823265E7,3.2185725096821303E9,2.7242418099330776E10,2.5958537578823242E10,GMIE-100
,Qatar,2018,12,12,5274779.346540338,3.445156478669566E8,5.710004993490755E9,5.27477934654032E9,GMIE-100
,Bahrain,2018,12,12,858681.6967887911,7.078173272307849E7,8.778534561678617E8,8.58681696788789E8,GMIE-100
,Iran,2018,12,12,2.30369103367684E9,9.736888125433806E10,3.842087836570971E12,2.303691033676836E12,GMIE-100
,Kuwait,2018,12,12,6820000.721425335,5.462790833993444E8,8.614864137408783E9,6.820000721425358E9,GMIE-100
,Azerbaijan,2018,12,12,4.356795283331841E8,2.5299116802587574E10,1.2767003198261746E12,4.356795283331835E11,GMIE-100
,Armenia,2018,12,12,3915997.529295683,7.59264094820157E8,3.649081771847835E10,3.915997529295675E9,GMIE-100
,Georgia,2018,12,12,1010986.0798150236,2.794048855857078E9,1.5324964497468195E11,1.010986079815025E9,GMIE-100
,Sinafir & Tiran Is.,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkey,2018,12,12,1.294870563949634E9,5.07789121457103E10,3.1140911496300796E12,1.2948705639496353E12,GMIE-100
,Cyprus,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dhekelia,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Akrotiri,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Gaza Strip,2018,12,12,1152380.3192625514,5.487474899498959E7,1.7450974852343233E9,1.1523803192625532E9,GMIE-100
,Israel,2018,12,12,1.2759781968423861E8,3.85773975586899E9,1.959649309092996E11,1.2759781968423871E11,GMIE-100
,Jordan,2018,12,12,5.977994029539102E7,2.1349471463507402E9,8.038428690681299E10,5.9779940295391075E10,GMIE-100
,Saudi Arabia,2018,12,12,9.185546948777531E8,3.737190501295182E10,1.1864644121538142E12,9.185546948777544E11,GMIE-100
,West Bank,2018,12,12,5.31225065419876E7,1.7559470187680597E9,7.999053574547284E10,5.312250654198791E10,GMIE-100
,No Man's Land,2018,12,12,1411078.134321605,4.095723750079208E7,2.2681948178993134E9,1.4110781343216045E9,GMIE-100
,West Bank,2018,12,12,451.3237202236801,25481.901127812427,728162.7778352045,451323.7202236801,GMIE-100
,Iraq,2018,12,12,1.6008782254526057E9,6.1460606579938095E10,2.350133119481894E12,1.600878225452604E12,GMIE-100
,Syria,2018,12,12,2.2981406084807795E8,1.1762588831233826E10,5.086701112259883E11,2.298140608480777E11,GMIE-100
,Lebanon,2018,12,12,1.7103334032697868E7,6.347809697224762E8,3.6501001907629425E10,1.7103334032697838E10,GMIE-100
,Syria,2018,12,12,1346090.730015081,6.808957186012954E7,3.1346062690917244E9,1.34609073001508E9,GMIE-100
,Syria,2018,12,12,2.207213375654192E7,8.319659602909483E8,4.2886548992606895E10,2.2072133756541866E10,GMIE-100
,Israel,2018,12,12,256282.55321937925,6241534.179203168,3.209016822274877E8,2.562825532193794E8,GMIE-100
,Syria,2018,12,12,1256291.916219908,3.2866728735433467E7,1.835332850536305E9,1.256291916219909E9,GMIE-100
,Syria,2018,12,12,44587.98473320752,1634118.8617880358,9.342221982332796E7,4.458798473320752E7,GMIE-100
,Yemen,2018,12,12,6.12148369566525E8,3.495421073750801E10,9.772175533378262E11,6.121483695665258E11,GMIE-100
,Australia,2018,12,12,4.180171786667991E8,3.937978022942429E10,1.3349701124446108E12,4.180171786668E11,GMIE-100
,Coral Sea Is,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2018,12,12,1.0374143972903377E8,8.192180190074649E9,7.857774511186674E11,1.0374143972903348E11,GMIE-100
,Puerto Rico,2018,12,12,1000638.591790216,4.7561305393849874E8,4.239010144019644E10,1.000638591790216E9,GMIE-100
,US Virgin Is,2018,12,12,107885.30906437091,1.8663917941800416E7,1.2969271790445805E9,1.0788530906437097E8,GMIE-100
,British Virgin Is,2018,12,12,8010.557502135361,7865615.833102276,9.853602720122093E7,8010557.502135356,GMIE-100
,Antigua & Barbuda,2018,12,12,269260.1048055625,3.690982022236308E7,2.788862908896715E9,2.6926010480556244E8,GMIE-100
,St Barthelemy,2018,12,12,15979.40143764195,1503883.7137018126,8.606809867242183E7,1.5979401437641948E7,GMIE-100
,Netherlands (Caribbean),2018,12,12,0.0,479641.31184820447,0.0,0.0,GMIE-100
,Anguilla,2018,12,12,292.86632466412186,568518.0780760853,2.6367869938802846E7,292866.3246641218,GMIE-100
,St Martin,2018,12,12,10447.144303250776,2081145.7936339837,1.4802380610298416E8,1.0447144303250775E7,GMIE-100
,Sint Maarten,2018,12,12,418.8704674160169,233368.245197949,1.7479067893919267E7,418870.46741601685,GMIE-100
,St Kitts & Nevis,2018,12,12,238112.82960650782,1.424533517083635E7,1.2316898735283155E9,2.3811282960650784E8,GMIE-100
,Montserrat,2018,12,12,8794.417864981275,736516.4409135709,6.788998603876469E7,8794417.864981275,GMIE-100
,Guadeloupe,2018,12,12,574783.6203575234,1.848952229476768E8,1.734417526168924E10,5.747836203575228E8,GMIE-100
,Dominica,2018,12,12,208205.41439730214,7.79485344697982E7,8.80216059855536E9,2.082054143973022E8,GMIE-100
,Trinidad & Tobago,2018,12,12,311103.6736074758,7.950455958540058E7,8.449524851496625E9,3.111036736074763E8,GMIE-100
,Grenada,2018,12,12,9400.281460892113,7.317371347151251E7,7.55112320259322E9,9400281.460892113,GMIE-100
,Martinique,2018,12,12,251857.27369158546,8.281962337208317E7,8.975069402759485E9,2.518572736915855E8,GMIE-100
,Saint Lucia,2018,12,12,236950.6510218355,3.999065433644951E7,4.610543461568994E9,2.3695065102183545E8,GMIE-100
,St Vincent & the Grenadines,2018,12,12,125747.54279011762,8074733.512525784,7.612763712492816E8,1.2574754279011765E8,GMIE-100
,Barbados,2018,12,12,210019.86491553407,1.3304127962769198E8,1.0962058771698841E10,2.100198649155339E8,GMIE-100
,Curacao,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Aruba,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dominican Republic,2018,12,12,1.2729864539904118E7,2.755009814524537E9,2.681960824114703E11,1.272986453990409E10,GMIE-100
,Haiti,2018,12,12,7121003.181524003,6.057732520980176E8,5.817843855095379E10,7.121003181524015E9,GMIE-100
,Jamaica,2018,12,12,5757631.0468253875,4.005792499056999E8,4.059963239012229E10,5.757631046825393E9,GMIE-100
,Navassa I,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2018,12,12,75626.34486561078,3240754.404354689,1.6791313730135164E8,7.562634486561082E7,GMIE-100
,Cayman Is,2018,12,12,230984.39350920278,1.2729013353149593E7,9.072528426550766E8,2.3098439350920284E8,GMIE-100
,Antarctica,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Bouvet Island,2018,12,12,0.0,0.0,0.0,0.0,GMIE-100
