iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Kenya,2019,12,12,1.6152486445520654E8,1.1484326311830145E10,1.1674868189081426E12,1.6152486445520627E11,GMIE-100
,Uganda,2019,12,12,3.559136604186257E7,4.583029329644392E9,4.6726205129288495E11,3.559136604186263E10,GMIE-100
,Tanzania,2019,12,12,2.552806493869099E8,9.877567313915802E9,9.210242177806163E11,2.5528064938691006E11,GMIE-100
,Mozambique,2019,12,12,7.05965997758197E7,2.6557052811914945E9,2.2893561071984302E11,7.059659977581973E10,GMIE-100
,Comoros,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Madagascar,2019,12,12,2.6632059155797428E8,9.95824042701319E9,7.832748844729333E11,2.6632059155797418E11,GMIE-100
,Cabo Verde,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Western Sahara,2019,12,12,454283.27073327487,2.0602866155061865E8,4.7053135402103674E8,4.54283270733275E8,GMIE-100
,Mauritania,2019,12,12,1.4427196714712529E7,3.7052972157785743E8,1.7453211429617874E10,1.442719671471252E10,GMIE-100
,Morocco,2019,12,12,1.1491877838746455E9,4.671925150677696E10,2.0446510128214485E12,1.149187783874645E12,GMIE-100
,Spain (Canary Is),2019,12,12,528162.302912153,1.6501903875064343E8,5.444836356256748E8,5.281623029121535E8,GMIE-100
,Portugal (Madeira Is),2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Spain (Africa),2019,12,12,178833.04706323717,9861053.901628293,3.1753906843858975E8,1.788330470632372E8,GMIE-100
,Algeria,2019,12,12,8.442414672455225E8,4.216264887678029E10,1.7453709217101123E12,8.44241467245523E11,GMIE-100
,Mali,2019,12,12,3.428617473627861E8,4.903490065465531E9,4.562379260174221E11,3.4286174736278687E11,GMIE-100
,Burkina Faso,2019,12,12,4.35720339322696E7,1.0241077841856622E9,8.351647495305876E10,4.357203393226961E10,GMIE-100
,Togo,2019,12,12,5371657.083652176,2.352301786721347E8,2.0037595354372536E10,5.371657083652172E9,GMIE-100
,Ghana,2019,12,12,1.0793961920418952E7,5.666716448786128E8,5.352856815097124E10,1.0793961920418945E10,GMIE-100
,Cote d'Ivoire,2019,12,12,3.576010046320235E7,1.3311685452832763E9,1.3533656126340717E11,3.57601004632023E10,GMIE-100
,Guinea,2019,12,12,1.113058351491249E7,2.7473067935649663E8,2.392942684774783E10,1.113058351491249E10,GMIE-100
,Senegal,2019,12,12,7.085033667314208E7,1.331447564439111E9,1.0418375855717659E11,7.085033667314198E10,GMIE-100
,"Gambia, The",2019,12,12,2.6032839238145303E7,4.0308904396337897E8,4.070176480784646E10,2.6032839238145374E10,GMIE-100
,Guinea-Bissau,2019,12,12,1.6810053235802233E7,2.768999471599804E8,2.6018271606131203E10,1.6810053235802229E10,GMIE-100
,Sierra Leone,2019,12,12,5525832.725703258,1.769895955547636E8,1.4236610656097069E10,5.525832725703265E9,GMIE-100
,Liberia,2019,12,12,89462.77090875994,5514965.832860738,3.953060751986423E8,8.946277090875992E7,GMIE-100
,Benin,2019,12,12,2.3792249611855038E7,5.429116450943748E8,5.504817816042128E10,2.379224961185507E10,GMIE-100
,Nigeria,2019,12,12,9.063244710585527E7,2.9017415738300433E9,2.5241648152853915E11,9.063244710585521E10,GMIE-100
,Cameroon,2019,12,12,7.441461939677644E7,1.9637542288030438E9,1.6631198764447458E11,7.441461939677661E10,GMIE-100
,Equatorial Guinea,2019,12,12,6770.66814794846,1172181.481030865,1.1160020203663918E8,6770668.147948461,GMIE-100
,Sao Tome & Principe,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Gabon,2019,12,12,77427.72712578894,3861051.7993652583,3.615340993507676E8,7.742772712578896E7,GMIE-100
,Rep of the Congo,2019,12,12,2017778.4788821265,1.129721825478978E8,9.99445584838779E9,2.0177784788821304E9,GMIE-100
,Central African Rep,2019,12,12,1.1141685461508827E7,4.0429748898075974E8,4.773383151837457E10,1.1141685461508835E10,GMIE-100
,Dem Rep of the Congo,2019,12,12,4.793331230226042E7,2.52229576049768E9,2.6101978328183463E11,4.7933312302260414E10,GMIE-100
,Hong Kong,2019,12,12,238659.02521774772,1.603439457181936E7,1.1953724629116573E9,2.3865902521774793E8,GMIE-100
,Macau,2019,12,12,12.979294181220979,3817.439465064994,50390.20093885792,12979.294181220981,GMIE-100
,Taiwan,2019,12,12,5.4267073543302715E7,4.416079823739265E9,2.9428133869429346E11,5.426707354330266E10,GMIE-100
,Senkakus,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Japan,2019,12,12,1969695.657354607,1.5633061025784552E10,7.010258753236238E11,1.9696956573546073E9,GMIE-100
,"Korea, South",2019,12,12,2972365.242383362,6.962981092275055E9,3.773093251558861E11,2.9723652423833647E9,GMIE-100
,"Korea, North",2019,12,12,1.8139272436685406E7,1.3597587715471506E10,6.088719666038778E11,1.8139272436685436E10,GMIE-100
,Korean Is. (UN Jurisdiction),2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,China,2019,12,12,2.961430017620671E9,2.9031648564164417E11,1.4510043811269938E13,2.9614300176206675E12,GMIE-100
,China,2019,12,12,3.603329213167138E9,1.2426433594379994E11,5.290487040053052E12,3.6033292131671387E12,GMIE-100
,China,2019,12,12,1.1441590091564364E9,8.782979732456564E10,5.81706542400867E12,1.1441590091564373E12,GMIE-100
,China,2019,12,12,3.5446022770045485E9,6.107673681326122E11,3.8191976404021195E13,3.5446022770045557E12,GMIE-100
,Liancourt Rocks,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2019,12,12,4.261234755205913E8,3.2530983747249672E10,1.0279403676302814E12,4.261234755205914E11,GMIE-100
,Ukraine,2019,12,12,9.90397235179637E7,2.610533903132416E10,8.28125490071276E11,9.903972351796371E10,GMIE-100
,Romania,2019,12,12,1.088481334073696E7,3.0778007749723735E9,1.392463712998098E11,1.088481334073697E10,GMIE-100
,Moldova,2019,12,12,2855031.018935365,1.5580384247467031E9,5.311918300323E10,2.8550310189353604E9,GMIE-100
,Russia,2019,12,12,68174.26234187564,2506243.928400651,6.817426234187566E7,6.817426234187566E7,GMIE-100
,Finland,2019,12,12,2.459602104410819E8,7.848562988439701E9,2.4596021044108203E11,2.4596021044108203E11,GMIE-100
,Norway,2019,12,12,7.555845495187713E7,2.362717727270063E9,7.55584549518771E10,7.55584549518771E10,GMIE-100
,Andorra,2019,12,12,0.0,30357.613544007887,1296885.6732638576,0.0,GMIE-100
,Italy,2019,12,12,3.0506698910773134E8,3.4157205883374626E10,2.029938855044904E12,3.050669891077312E11,GMIE-100
,Monaco,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malta,2019,12,12,1553.3943472073192,274693.3605784732,7546345.532104337,1553394.347207319,GMIE-100
,San Marino,2019,12,12,9792.250682506075,1509746.336275796,8.367033663774058E7,9792250.682506075,GMIE-100
,Vatican City,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Croatia,2019,12,12,5374327.025120743,3.4475603634185653E9,2.0777909600358258E11,5.374327025120743E9,GMIE-100
,Albania,2019,12,12,2.1729131331037693E7,1.5466179145881488E9,9.999963884750203E10,2.1729131331037674E10,GMIE-100
,Bosnia & Herzegovina,2019,12,12,5372935.064308893,2.8773538824217286E9,1.695944711472716E11,5.372935064308911E9,GMIE-100
,Montenegro,2019,12,12,3964160.560805708,3.0892719988519E8,1.9800022383909042E10,3.9641605608057103E9,GMIE-100
,Serbia,2019,12,12,1.1216618819322452E7,3.3187928690986238E9,2.0069548470595538E11,1.121661881932244E10,GMIE-100
,Greece,2019,12,12,2.924097055961088E8,1.2009148399231604E10,7.983767577774702E11,2.9240970559610944E11,GMIE-100
,Macedonia,2019,12,12,1.2798497421602191E7,8.329500056644708E8,5.223816883019962E10,1.2798497421602198E10,GMIE-100
,Kosovo,2019,12,12,5522176.318820974,8.476500917958604E8,5.4456101565917274E10,5.522176318820949E9,GMIE-100
,Bulgaria,2019,12,12,1.7956354640960157E7,5.32388399455964E9,2.42371125635251E11,1.795635464096016E10,GMIE-100
,Portugal (Azores),2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Portugal,2019,12,12,9.576540207653382E7,3.5470154393554173E9,2.0298832487917154E11,9.576540207653389E10,GMIE-100
,Gibraltar,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Spain,2019,12,12,6.263465376332711E8,2.617779360622796E10,1.4477569490676497E12,6.263465376332722E11,GMIE-100
,France,2019,12,12,9.266770484668766E7,1.4660544838139906E10,7.113732772598514E11,9.266770484668776E10,GMIE-100
,Svalbard,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sweden,2019,12,12,3.311694898300069E8,9.670783502730167E9,3.311694898300069E11,3.311694898300069E11,GMIE-100
,Denmark,2019,12,12,1.4905508010239366E8,4.376748265802148E9,1.4905508010239398E11,1.4905508010239398E11,GMIE-100
,Estonia,2019,12,12,1.2275739414191164E8,3.524250913458109E9,1.2275739414191162E11,1.2275739414191162E11,GMIE-100
,Latvia,2019,12,12,2.914126590080562E8,7.655246175581392E9,2.9141265900805615E11,2.9141265900805615E11,GMIE-100
,Lithuania,2019,12,12,4.523362361073953E8,1.1610428491495804E10,4.523362361073946E11,4.523362361073946E11,GMIE-100
,Belarus,2019,12,12,9.282252812757543E7,2.299498134613624E9,9.282252812757533E10,9.282252812757533E10,GMIE-100
,Poland,2019,12,12,2.7397184255187577E8,6.485750527271028E9,2.81821774200798E11,2.739718425518757E11,GMIE-100
,Germany,2019,12,12,4.2679364917221147E8,1.5401671085393084E10,6.887925624419625E11,4.2679364917221155E11,GMIE-100
,Czechia,2019,12,12,1.1008394846181779E8,8.292324904714938E9,3.843577911827377E11,1.1008394846181754E11,GMIE-100
,Slovakia,2019,12,12,3584911.316651554,4.0988444722173376E9,2.0299709031694153E11,3.584911316651563E9,GMIE-100
,Hungary,2019,12,12,7312640.736828108,2.0762843096192906E9,1.1552565606657874E11,7.312640736828122E9,GMIE-100
,Slovenia,2019,12,12,5685.200749812233,1.087042383665516E9,6.0199394334165375E10,5685200.749812232,GMIE-100
,Austria,2019,12,12,1252486.5200288808,4.41052740158199E9,2.211035434901397E11,1.2524865200288754E9,GMIE-100
,Dragonja River Mouth,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Switzerland,2019,12,12,9367.76698336917,2.1877152146355596E9,1.0593509652996823E11,9367766.983369172,GMIE-100
,Liechtenstein,2019,12,12,0.0,2.18175102126562E7,1.0511233043910282E9,0.0,GMIE-100
,Luxembourg,2019,12,12,259374.21491701595,5.2857218696496E7,2.2667953339223337E9,2.593742149170158E8,GMIE-100
,Netherlands,2019,12,12,7.128391298446858E7,1.8989781156546214E9,7.128391298446844E10,7.128391298446844E10,GMIE-100
,Belgium,2019,12,12,4.530567953719975E7,1.1029304288897958E9,4.601753435931183E10,4.530567953719971E10,GMIE-100
,United Kingdom,2019,12,12,3.8100647554445E7,1.0725977479607296E9,3.810085978854265E10,3.810064755444499E10,GMIE-100
,Jersey,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guernsey,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Ireland,2019,12,12,1.7325706911244314E7,4.724108182327945E8,1.732570691124433E10,1.732570691124433E10,GMIE-100
,Isle of Man,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Faroe Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Iceland,2019,12,12,365746.6568033251,2.186790727586973E7,3.657466568033251E8,3.657466568033251E8,GMIE-100
,Jan Mayen,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2019,12,12,7.209389638866065E8,2.920890563855179E10,7.210688037390751E11,7.209389638866062E11,GMIE-100
,Russia,2019,12,12,667.9852458544834,24490.323234173273,667985.2458544833,667985.2458544833,GMIE-100
,Mongolia,2019,12,12,1686340.319692185,9.916286661895933E8,1.4798668787931011E10,1.6863403196921856E9,GMIE-100
,Russia,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2019,12,12,7.946815100995265E7,9.873983185520094E9,3.4454408374589923E11,7.946815100995227E10,GMIE-100
,Maldives,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Bhutan,2019,12,12,644961.1192272314,7.97864293037233E7,4.069905822528826E9,6.4496111922723E8,GMIE-100
,Aksai Chin,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Afghanistan,2019,12,12,7.835896175412204E8,3.0651249446591896E10,1.111665714747361E12,7.835896175412222E11,GMIE-100
,Pakistan,2019,12,12,6.824518185651589E9,1.8793250876495657E11,1.297131308567811E13,6.824518185651597E12,GMIE-100
,Siachen-Saltoro Area,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Demchok Area,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,IN-CH Small Disputed Areas,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nepal,2019,12,12,3.901095182319282E8,1.87242958131748E10,1.633315371886784E12,3.9010951823193005E11,GMIE-100
,Kalapani Area,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dramana-Shakatoe Area,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sri Lanka,2019,12,12,2.2553354209554428E8,1.4882585857058119E10,1.3984000378786697E12,2.255335420955446E11,GMIE-100
,India,2019,12,12,3.301967210067216E10,9.12195905424298E11,6.897258606532088E13,3.3019672100672145E13,GMIE-100
,Bangladesh,2019,12,12,5.996262349848164E8,5.0296131720970116E10,4.908669923508818E12,5.996262349848164E11,GMIE-100
,Pitcairn Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Palau,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Nauru,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tuvalu,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tokelau,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,US Minor Pacific Is. Refuges,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cook Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,American Samoa,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Tonga,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Niue,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Samoa,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wallis & Futuna,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Polynesia,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Hawaii),2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Northern Mariana Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Marshall Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Wake I,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Kiribati,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Fed States of Micronesia,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guam,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Papua New Guinea,2019,12,12,738124.202611415,3.843248770003304E8,3.9504567603308426E10,7.381242026114144E8,GMIE-100
,Solomon Is,2019,12,12,7433.039232854858,7.824227173055305E7,9.519621920528963E9,7433039.232854859,GMIE-100
,New Caledonia,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Norfolk I,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,New Zealand,2019,12,12,264203.8032871835,7.968720429080577E8,4.6013679707832436E10,2.6420380328718358E8,GMIE-100
,Fiji,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Vanuatu,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Indonesia,2019,12,12,1.7074924114135462E8,2.638829928840452E10,2.7062801387132485E12,1.7074924114135458E11,GMIE-100
,Paracel Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Singapore,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Brunei,2019,12,12,13693.614479612406,2.581779697677185E8,2.6912685886461597E10,1.3693614479612404E7,GMIE-100
,Philippines,2019,12,12,1.7792430705627128E8,1.4949458064624598E10,1.4845824780110388E12,1.779243070562709E11,GMIE-100
,Spratly Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Timor-Leste,2019,12,12,1180641.6963647332,3.761230052375926E7,3.5874850347881427E9,1.1806416963647332E9,GMIE-100
,Ashmore & Cartier Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malaysia,2019,12,12,1.4177775537909677E7,7.113811065903169E9,7.95656532639451E11,1.4177775537909693E10,GMIE-100
,Thailand,2019,12,12,2.065331305079147E9,6.3452846948342636E10,5.868367395153413E12,2.065331305079145E12,GMIE-100
,Burma,2019,12,12,1.369537456049946E9,3.547921764542337E10,2.8809605432628877E12,1.3695374560499407E12,GMIE-100
,Laos,2019,12,12,5.7289129850093715E7,2.349174814568613E9,2.2001205989580304E11,5.728912985009376E10,GMIE-100
,Cambodia,2019,12,12,2.1968391816578618E8,7.050271888490711E9,6.626267406488232E11,2.1968391816578595E11,GMIE-100
,Vietnam,2019,12,12,6.330568503138497E8,3.0474981444020515E10,2.5204794139952534E12,6.33056850313851E11,GMIE-100
,Oman,2019,12,12,3.914248620683887E7,2.209054665984426E9,5.316275802950843E10,3.91424862068389E10,GMIE-100
,United Arab Emirates,2019,12,12,2.6214262273120932E7,3.218572509682131E9,3.089387555269059E10,2.6214262273120945E10,GMIE-100
,Qatar,2019,12,12,4919953.23294868,3.445156478669566E8,5.672718512245788E9,4.919953232948683E9,GMIE-100
,Bahrain,2019,12,12,837259.2640483853,7.078173272307849E7,8.372979288512532E8,8.372592640483825E8,GMIE-100
,Iran,2019,12,12,2.931913872488449E9,9.7368881254338E10,4.3577799534243477E12,2.9319138724884473E12,GMIE-100
,Kuwait,2019,12,12,9424936.256522771,5.462790833993443E8,1.093913501546071E10,9.424936256522776E9,GMIE-100
,Azerbaijan,2019,12,12,4.256797198296682E8,2.5299116802587578E10,1.359521819129023E12,4.2567971982966693E11,GMIE-100
,Armenia,2019,12,12,6220948.489606495,7.59264094820157E8,3.3829991060588684E10,6.2209484896065035E9,GMIE-100
,Georgia,2019,12,12,3010635.7795851002,2.794048855857078E9,1.4255799963248428E11,3.010635779585102E9,GMIE-100
,Sinafir & Tiran Is.,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkey,2019,12,12,1.4621904189270463E9,5.077891214571032E10,3.011034880912643E12,1.4621904189270437E12,GMIE-100
,Cyprus,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dhekelia,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Akrotiri,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Gaza Strip,2019,12,12,1148132.647984609,5.487474899498959E7,1.868817844642213E9,1.14813264798461E9,GMIE-100
,Israel,2019,12,12,1.508095852009491E8,3.8577397558689895E9,2.1214878873960535E11,1.508095852009493E11,GMIE-100
,Jordan,2019,12,12,7.159512481606027E7,2.1349471463507402E9,9.114671605958829E10,7.159512481605988E10,GMIE-100
,Saudi Arabia,2019,12,12,8.330877894761257E8,3.737190501295182E10,1.0505828854044266E12,8.33087789476124E11,GMIE-100
,West Bank,2019,12,12,6.833285232608967E7,1.7559470187680597E9,9.00789138321347E10,6.833285232608949E10,GMIE-100
,No Man's Land,2019,12,12,1917198.4997537879,4.095723750079208E7,2.6288182879778237E9,1.9171984997537887E9,GMIE-100
,West Bank,2019,12,12,576.1593655034161,25481.901127812427,778395.1390849107,576159.365503416,GMIE-100
,Iraq,2019,12,12,2.296159252352115E9,6.146060657993809E10,3.098757029945398E12,2.2961592523521104E12,GMIE-100
,Syria,2019,12,12,3.7866505109269035E8,1.1762588831233826E10,5.799034293784716E11,3.786650510926903E11,GMIE-100
,Lebanon,2019,12,12,2.5028008207943633E7,6.347809697224762E8,3.768940295890816E10,2.502800820794363E10,GMIE-100
,Syria,2019,12,12,2364368.007045685,6.808957186012954E7,3.4650767666681023E9,2.364368007045684E9,GMIE-100
,Syria,2019,12,12,3.400598693951978E7,8.319659602909483E8,4.987578437445185E10,3.400598693951965E10,GMIE-100
,Israel,2019,12,12,317333.15896175697,6241534.179203168,3.7440460694391704E8,3.173331589617569E8,GMIE-100
,Syria,2019,12,12,1536382.0700231872,3.2866728735433467E7,2.0150056325512931E9,1.5363820700231876E9,GMIE-100
,Syria,2019,12,12,72939.91315297653,1634118.8617880358,9.828575822743459E7,7.293991315297651E7,GMIE-100
,Yemen,2019,12,12,6.674226479165264E8,3.495421073750801E10,1.1087334895443215E12,6.674226479165244E11,GMIE-100
,Australia,2019,12,12,4.4415852177258897E8,3.937978022942433E10,1.1582532059484998E12,4.4415852177258887E11,GMIE-100
,Coral Sea Is,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2019,12,12,5.8847398879278004E7,8.192180190074652E9,8.02748209886739E11,5.884739887927807E10,GMIE-100
,Puerto Rico,2019,12,12,1137696.5798782585,4.7561305393849874E8,4.114085737422388E10,1.137696579878257E9,GMIE-100
,US Virgin Is,2019,12,12,174261.10841205998,1.8663917941800416E7,1.208674889318498E9,1.7426110841206002E8,GMIE-100
,British Virgin Is,2019,12,12,17678.11665395447,7865615.833102276,9.313635956305808E7,1.767811665395445E7,GMIE-100
,Antigua & Barbuda,2019,12,12,291043.5787052417,3.690982022236308E7,3.3185398277099266E9,2.910435787052419E8,GMIE-100
,St Barthelemy,2019,12,12,19582.497505709776,1503883.7137018126,9.071523837998459E7,1.958249750570979E7,GMIE-100
,Netherlands (Caribbean),2019,12,12,0.0,479641.31184820447,0.0,0.0,GMIE-100
,Anguilla,2019,12,12,967.3750743517679,568518.0780760853,2.8215470965271562E7,967375.0743517678,GMIE-100
,St Martin,2019,12,12,13154.774543897845,2081145.7936339837,1.4341425244351262E8,1.3154774543897845E7,GMIE-100
,Sint Maarten,2019,12,12,1065.4013735343249,233368.245197949,1.5396737275085501E7,1065401.373534325,GMIE-100
,St Kitts & Nevis,2019,12,12,238447.88559200437,1.424533517083635E7,1.2277001593147597E9,2.384478855920044E8,GMIE-100
,Montserrat,2019,12,12,10192.522853751507,736516.4409135709,7.100051005945034E7,1.0192522853751509E7,GMIE-100
,Guadeloupe,2019,12,12,550037.8698282986,1.848952229476768E8,1.823818404137037E10,5.500378698282984E8,GMIE-100
,Dominica,2019,12,12,224614.0014139303,7.79485344697982E7,9.785493263799377E9,2.246140014139301E8,GMIE-100
,Trinidad & Tobago,2019,12,12,417503.8592171571,7.950455958540058E7,7.647236138340629E9,4.175038592171574E8,GMIE-100
,Grenada,2019,12,12,13052.224346834191,7.317371347151251E7,6.749387038949966E9,1.3052224346834192E7,GMIE-100
,Martinique,2019,12,12,260079.8758354169,8.281962337208317E7,8.68058768349642E9,2.6007987583541682E8,GMIE-100
,Saint Lucia,2019,12,12,274236.9990488505,3.9990654336449504E7,4.634784226879837E9,2.742369990488504E8,GMIE-100
,St Vincent & the Grenadines,2019,12,12,149540.94248283695,8074733.512525784,7.061284227164031E8,1.4954094248283693E8,GMIE-100
,Barbados,2019,12,12,583145.965163877,1.3304127962769198E8,9.035838374306116E9,5.831459651638763E8,GMIE-100
,Curacao,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Aruba,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dominican Republic,2019,12,12,1.5995770593141451E7,2.7550098145245376E9,2.632820072887926E11,1.5995770593141449E10,GMIE-100
,Haiti,2019,12,12,6362568.131316524,6.057732520980176E8,5.773346547250537E10,6.3625681313165045E9,GMIE-100
,Jamaica,2019,12,12,3026202.6589828036,4.0057924990569985E8,3.911127049572561E10,3.026202658982803E9,GMIE-100
,Navassa I,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2019,12,12,33572.03241733101,3240754.404354689,1.637027247758409E8,3.357203241733105E7,GMIE-100
,Cayman Is,2019,12,12,180559.31880555057,1.2729013353149593E7,9.173499124470391E8,1.8055931880555058E8,GMIE-100
,Antarctica,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2019,12,12,0.0,0.0,0.0,0.0,GMIE-100
